event_id,payment_id,related_type,related_id,amount,event_date,category
1672,2041,college,0,41971.09,2025-01-07,Premium Feature
1673,2042,college,0,34631.35,2024-03-31,Premium Feature
1674,2043,college,5,44400.0,2024-02-11,Placement Commission
1675,2045,college,10,43120.0,2025-07-15,Placement Commission
1676,2048,college,36,94240.0,2024-04-09,Placement Commission
1677,2049,college,63,27840.0,2025-09-24,Placement Commission
1678,2050,college,34,25000.0,2023-07-27,Subscription Revenue
1679,2051,college,76,52640.0,2025-12-13,Placement Commission
1680,2052,college,7,50000.0,2023-09-11,Subscription Revenue
1681,2053,college,82,38560.0,2026-04-02,Placement Commission
1682,2054,college,0,22486.88,2024-04-29,Listing Fee
1683,2055,college,77,44800.0,2025-12-18,Placement Commission
1684,2056,college,65,100000.0,2025-03-02,Subscription Revenue
1685,2057,college,49,34320.0,2025-01-14,Placement Commission
1686,2059,college,42,30240.0,2025-06-01,Placement Commission
1687,2061,college,20,39920.0,2023-12-31,Placement Commission
1688,2062,college,0,69251.99,2026-06-15,Premium Feature
1689,2064,college,0,18339.71,2026-06-18,Premium Feature
1690,2065,college,0,36443.05,2024-08-31,Premium Feature
1691,2066,college,18,52640.0,2024-06-22,Placement Commission
1692,2068,college,98,100000.0,2023-11-10,Subscription Revenue
1693,2069,college,45,75920.0,2026-04-18,Placement Commission
1694,2071,college,0,16176.76,2026-04-08,Premium Feature
1695,2072,college,21,54080.0,2023-08-12,Placement Commission
1696,2073,college,25,45440.0,2026-01-11,Placement Commission
1697,2074,college,0,48457.25,2025-10-01,Listing Fee
1698,2076,college,6,100000.0,2024-07-31,Subscription Revenue
1699,2077,college,0,38874.31,2025-06-17,Premium Feature
1700,2078,college,35,50000.0,2023-12-22,Subscription Revenue
1701,2079,college,47,74400.0,2024-12-17,Placement Commission
1702,2080,college,57,150000.0,2023-07-20,Subscription Revenue
1703,2081,college,23,72640.0,2025-03-03,Placement Commission
1704,2083,college,64,36560.0,2025-10-14,Placement Commission
1705,2084,college,5,25000.0,2026-02-20,Subscription Revenue
1706,2085,college,14,100000.0,2026-04-01,Subscription Revenue
1707,2086,college,0,31024.13,2023-06-22,Listing Fee
1708,2087,college,13,99120.0,2025-11-24,Placement Commission
1709,2089,college,0,25417.12,2024-02-17,Listing Fee
1710,2090,college,16,77200.0,2024-12-24,Placement Commission
1711,2091,college,0,47693.33,2026-04-05,Listing Fee
1712,2092,college,0,52889.71,2026-04-04,Listing Fee
1713,2094,college,84,37520.0,2026-06-30,Placement Commission
1714,2095,college,64,40480.0,2025-10-11,Placement Commission
1715,2096,college,32,25000.0,2024-02-12,Subscription Revenue
1716,2097,college,44,85040.0,2026-02-14,Placement Commission
1717,2098,college,81,150000.0,2025-03-13,Subscription Revenue
1718,2099,college,68,50000.0,2024-01-20,Subscription Revenue
1719,2100,college,71,150000.0,2025-01-23,Subscription Revenue
1720,2102,college,100,32640.0,2026-01-20,Placement Commission
1721,2103,college,0,67789.07,2023-07-14,Listing Fee
1722,2104,college,82,50000.0,2023-12-06,Subscription Revenue
1723,2105,college,0,6194.52,2025-06-29,Listing Fee
1724,2106,college,48,115920.0,2025-10-19,Placement Commission
1725,2107,college,8,40880.0,2024-08-19,Placement Commission
1726,2109,college,0,63751.34,2024-10-05,Listing Fee
1727,2110,college,0,29240.47,2025-05-12,Listing Fee
1728,2112,college,0,38181.49,2023-12-05,Listing Fee
1729,2113,college,12,30800.0,2024-01-29,Placement Commission
1730,2114,college,48,150000.0,2023-11-20,Subscription Revenue
1731,2115,college,38,50000.0,2025-12-01,Subscription Revenue
1732,2117,college,0,16772.16,2024-04-02,Listing Fee
1733,2118,college,0,46403.79,2024-04-17,Premium Feature
1734,2119,college,81,51360.0,2024-08-06,Placement Commission
1735,2120,college,0,68551.95,2026-06-14,Premium Feature
1736,2121,college,0,61111.42,2026-01-18,Premium Feature
1737,2122,college,83,69360.0,2026-05-23,Placement Commission
1738,2125,college,0,28461.19,2026-01-20,Listing Fee
1739,2126,college,44,100000.0,2026-01-18,Subscription Revenue
1740,2127,college,0,9888.15,2024-12-06,Premium Feature
1741,2128,college,10,25000.0,2025-12-19,Subscription Revenue
1742,2129,college,29,47120.0,2024-11-08,Placement Commission
1743,2130,college,0,57932.0,2024-01-08,Premium Feature
1744,2131,college,0,14740.18,2025-02-14,Premium Feature
1745,2132,college,60,28000.0,2026-01-07,Placement Commission
1746,2133,college,0,59845.83,2023-06-30,Listing Fee
1747,2134,college,2,25000.0,2024-05-06,Subscription Revenue
1748,2135,college,10,25000.0,2026-01-26,Subscription Revenue
1749,2136,college,31,29840.0,2023-11-30,Placement Commission
1750,2137,college,0,65745.29,2024-06-15,Premium Feature
1751,2138,college,96,54000.0,2024-03-06,Placement Commission
1752,2140,college,0,62571.15,2024-10-14,Listing Fee
1753,2141,college,0,23532.26,2025-02-08,Premium Feature
1754,2142,college,100,22480.0,2023-08-28,Placement Commission
1755,2143,college,1,25840.0,2026-06-21,Placement Commission
1756,2144,college,67,78160.0,2025-02-28,Placement Commission
1757,2145,college,0,38234.19,2026-06-01,Listing Fee
1758,2146,college,8,74800.0,2024-06-21,Placement Commission
1759,2148,college,17,26960.0,2025-10-02,Placement Commission
1760,2150,college,0,64091.25,2023-06-25,Listing Fee
1761,2151,college,41,44480.0,2026-05-14,Placement Commission
1762,2152,college,75,66720.0,2024-04-02,Placement Commission
1763,2153,college,0,73916.71,2025-08-31,Listing Fee
1764,2155,college,11,45600.0,2026-05-31,Placement Commission
1765,2156,college,0,47953.08,2025-07-13,Premium Feature
1766,2157,college,0,51534.45,2023-07-04,Premium Feature
1767,2158,college,90,45760.0,2025-08-10,Placement Commission
1768,2160,college,95,80160.0,2025-06-09,Placement Commission
1769,2162,college,0,64380.57,2024-04-25,Premium Feature
1770,2164,college,66,150000.0,2024-07-25,Subscription Revenue
1771,2165,college,66,50000.0,2024-05-09,Subscription Revenue
1772,2166,college,46,25000.0,2024-12-02,Subscription Revenue
1773,2167,college,0,14230.9,2024-06-03,Listing Fee
1774,2168,college,0,73490.68,2025-03-15,Listing Fee
1775,2169,college,0,56953.2,2026-06-04,Listing Fee
1776,2170,college,94,50000.0,2023-11-23,Subscription Revenue
1777,2171,college,0,31265.16,2026-01-06,Premium Feature
1778,2172,college,52,51360.0,2023-12-16,Placement Commission
1779,2175,college,90,150000.0,2025-06-08,Subscription Revenue
1780,2176,college,0,58320.71,2024-10-11,Listing Fee
1781,2177,college,7,45200.0,2024-09-03,Placement Commission
1782,2178,college,0,70775.27,2024-09-06,Listing Fee
1783,2179,college,66,104080.0,2024-09-30,Placement Commission
1784,2181,college,41,35200.0,2025-06-25,Placement Commission
1785,2182,college,68,39440.0,2025-05-17,Placement Commission
1786,2184,college,0,16939.23,2026-01-21,Listing Fee
1787,2185,college,0,16554.36,2024-07-09,Listing Fee
1788,2187,college,0,24230.17,2025-01-13,Listing Fee
1789,2188,college,54,24880.0,2025-02-27,Placement Commission
1790,2189,college,28,89840.0,2024-08-03,Placement Commission
1791,2190,college,0,42205.49,2023-09-14,Listing Fee
1792,2191,college,37,29440.0,2025-08-28,Placement Commission
1793,2192,college,0,68319.87,2024-02-24,Listing Fee
1794,2194,college,75,150000.0,2026-03-01,Subscription Revenue
1795,2195,college,42,42480.0,2023-07-16,Placement Commission
1796,2196,college,77,57840.0,2026-04-08,Placement Commission
1797,2197,college,0,55465.02,2026-01-29,Premium Feature
1798,2198,college,54,52240.0,2025-10-13,Placement Commission
1799,2199,college,82,39680.0,2025-11-01,Placement Commission
1800,2200,college,0,34684.67,2025-07-03,Listing Fee
1801,2201,college,67,150000.0,2025-06-20,Subscription Revenue
1802,2202,college,0,33551.34,2025-01-30,Listing Fee
1803,2203,college,0,12433.15,2024-09-14,Premium Feature
1804,2204,college,0,67656.58,2026-06-03,Listing Fee
1805,2207,college,60,45120.0,2026-06-30,Placement Commission
1806,2208,college,86,35200.0,2025-04-02,Placement Commission
1807,2209,college,42,66000.0,2026-04-28,Placement Commission
1808,2210,college,86,56160.0,2024-03-19,Placement Commission
1809,2211,college,65,150000.0,2025-09-18,Subscription Revenue
1810,2212,college,59,66000.0,2023-11-10,Placement Commission
1811,2213,college,0,22599.82,2025-03-24,Premium Feature
1812,2214,college,3,48800.0,2026-05-29,Placement Commission
1813,2215,college,92,100000.0,2025-01-16,Subscription Revenue
1814,2217,college,31,100000.0,2024-02-22,Subscription Revenue
1815,2218,college,76,70560.0,2026-05-09,Placement Commission
1816,2220,college,0,66264.82,2025-04-24,Premium Feature
1817,2221,college,0,28005.47,2023-06-26,Premium Feature
1818,2222,college,21,50000.0,2026-05-09,Subscription Revenue
1819,2223,college,99,67680.0,2024-12-21,Placement Commission
1820,2224,college,0,56283.45,2026-04-23,Premium Feature
1821,2225,college,0,11139.22,2025-06-24,Premium Feature
1822,2226,college,31,43520.0,2024-08-15,Placement Commission
1823,2227,college,100,58400.0,2025-02-26,Placement Commission
1824,2228,college,53,46080.0,2026-04-19,Placement Commission
1825,2229,college,0,59159.72,2023-08-25,Listing Fee
1826,2230,college,0,28970.21,2024-10-08,Premium Feature
1827,2231,college,67,150000.0,2024-03-02,Subscription Revenue
1828,2232,college,65,28720.0,2024-12-15,Placement Commission
1829,2233,college,26,44560.0,2026-06-22,Placement Commission
1830,2234,college,14,129360.0,2024-03-09,Placement Commission
1831,2235,college,36,25000.0,2023-06-23,Subscription Revenue
1832,2238,college,0,10699.99,2025-07-26,Premium Feature
1833,2239,college,73,22880.0,2025-04-19,Placement Commission
1834,2240,college,23,100000.0,2025-02-12,Subscription Revenue
1835,2243,college,98,150000.0,2024-07-21,Subscription Revenue
1836,2244,college,74,100000.0,2024-03-11,Subscription Revenue
1837,2246,college,33,22080.0,2025-12-11,Placement Commission
1838,2248,college,79,38160.0,2025-09-23,Placement Commission
1839,2249,college,87,94880.0,2025-09-16,Placement Commission
1840,2250,college,84,50000.0,2024-07-02,Subscription Revenue
1841,2251,college,0,19600.4,2026-03-08,Premium Feature
1842,2253,college,0,9438.35,2025-01-08,Premium Feature
1843,2255,college,64,100000.0,2026-02-11,Subscription Revenue
1844,2256,college,69,150000.0,2026-01-10,Subscription Revenue
1845,2257,college,78,57760.0,2024-03-28,Placement Commission
1846,2260,college,98,25000.0,2025-07-28,Subscription Revenue
1847,2262,college,19,24960.0,2025-02-22,Placement Commission
1848,2263,college,0,12723.91,2025-01-30,Premium Feature
1849,2264,college,25,50000.0,2024-05-09,Subscription Revenue
1850,2265,college,57,100000.0,2025-11-10,Subscription Revenue
1851,2266,college,0,36732.48,2026-04-21,Listing Fee
1852,2267,college,19,150000.0,2024-11-19,Subscription Revenue
1853,2268,college,65,150000.0,2026-05-03,Subscription Revenue
1854,2269,college,0,23066.61,2026-03-15,Premium Feature
1855,2270,college,0,25173.79,2024-01-29,Listing Fee
1856,2271,college,89,100000.0,2024-11-06,Subscription Revenue
1857,2272,college,90,100000.0,2026-01-01,Subscription Revenue
1858,2273,college,2,48480.0,2025-08-23,Placement Commission
1859,2274,college,24,45920.0,2023-09-11,Placement Commission
1860,2275,college,91,25000.0,2026-03-29,Subscription Revenue
1861,2276,college,8,34480.0,2025-07-28,Placement Commission
1862,2277,college,0,63701.15,2024-11-20,Listing Fee
1863,2278,college,0,33109.41,2024-03-31,Premium Feature
1864,2279,college,87,68480.0,2024-07-31,Placement Commission
1865,2280,college,0,17795.57,2023-12-25,Listing Fee
1866,2282,college,0,69197.09,2024-07-30,Listing Fee
1867,2283,college,0,27849.13,2023-10-24,Listing Fee
1868,2284,college,25,150000.0,2024-09-12,Subscription Revenue
1869,2285,college,32,61520.0,2023-10-23,Placement Commission
1870,2286,college,10,50000.0,2024-08-29,Subscription Revenue
1871,2287,college,93,150000.0,2026-04-29,Subscription Revenue
1872,2289,college,97,35680.0,2025-06-03,Placement Commission
1873,2290,college,79,22400.0,2025-07-08,Placement Commission
1874,2292,college,2,50000.0,2025-11-22,Subscription Revenue
1875,2294,college,0,58928.97,2024-09-26,Listing Fee
1876,2295,college,38,37280.0,2026-04-20,Placement Commission
1877,2296,college,0,13983.17,2025-10-31,Premium Feature
1878,2297,college,0,33546.02,2026-02-11,Premium Feature
1879,2298,college,17,50960.0,2025-12-25,Placement Commission
1880,2300,college,0,33937.75,2025-12-25,Premium Feature
1881,2301,college,78,44000.0,2024-01-18,Placement Commission
1882,2302,college,2,150000.0,2024-09-04,Subscription Revenue
1883,2303,college,82,50000.0,2025-05-09,Subscription Revenue
1884,2304,college,44,25360.0,2024-01-05,Placement Commission
1885,2305,college,0,41685.44,2025-12-04,Listing Fee
1886,2306,college,0,27055.85,2023-12-06,Premium Feature
1887,2307,college,58,100000.0,2026-06-30,Subscription Revenue
1888,2308,college,0,13999.55,2024-11-23,Listing Fee
1889,2309,college,0,36682.27,2023-08-31,Premium Feature
1890,2310,college,37,150000.0,2025-03-06,Subscription Revenue
1891,2311,college,78,50000.0,2024-05-03,Subscription Revenue
1892,2312,college,0,57169.13,2025-03-17,Premium Feature
1893,2313,college,4,25000.0,2025-11-01,Subscription Revenue
1894,2314,college,0,31371.27,2023-08-01,Premium Feature
1895,2315,college,38,37280.0,2026-05-01,Placement Commission
1896,2316,college,45,59120.0,2024-08-28,Placement Commission
1897,2317,college,0,33240.95,2026-04-04,Premium Feature
1898,2318,college,72,53440.0,2024-08-08,Placement Commission
1899,2319,college,81,73840.0,2026-03-17,Placement Commission
1900,2320,college,0,72775.72,2025-02-22,Premium Feature
1901,2321,college,35,25520.0,2025-02-09,Placement Commission
1902,2322,college,75,150000.0,2024-05-26,Subscription Revenue
1903,2323,college,92,100000.0,2024-01-30,Subscription Revenue
1904,2326,college,0,5176.91,2026-03-27,Listing Fee
1905,2327,college,0,16155.79,2024-01-31,Listing Fee
1906,2328,college,0,30360.16,2025-11-07,Premium Feature
1907,2329,college,86,21360.0,2026-05-09,Placement Commission
1908,2330,college,14,150000.0,2025-11-16,Subscription Revenue
1909,2331,college,57,41360.0,2025-11-22,Placement Commission
1910,2332,college,0,58643.18,2024-10-30,Premium Feature
1911,2333,college,100,150000.0,2024-03-27,Subscription Revenue
1912,2334,college,20,100000.0,2026-02-21,Subscription Revenue
1913,2336,college,62,58240.0,2025-08-11,Placement Commission
1914,2338,college,100,32640.0,2026-01-02,Placement Commission
1915,2339,college,0,22934.25,2024-06-19,Premium Feature
1916,2340,college,45,64960.0,2024-08-04,Placement Commission
1917,2341,college,0,16256.83,2025-03-13,Listing Fee
1918,2342,college,7,86800.0,2025-10-12,Placement Commission
1919,2343,college,82,150000.0,2024-05-04,Subscription Revenue
1920,2344,college,96,31520.0,2026-05-19,Placement Commission
1921,2345,college,6,63040.0,2025-10-29,Placement Commission
1922,2347,college,0,20823.96,2025-11-30,Listing Fee
1923,2348,college,51,100000.0,2024-10-27,Subscription Revenue
1924,2349,college,97,79200.0,2026-06-30,Placement Commission
1925,2350,college,0,52432.01,2023-11-12,Premium Feature
1926,2351,college,66,25520.0,2026-02-15,Placement Commission
1927,2352,college,47,62720.0,2025-01-19,Placement Commission
1928,2354,college,10,50720.0,2023-12-21,Placement Commission
1929,2355,college,0,73937.99,2024-10-02,Premium Feature
1930,2357,college,0,13409.77,2026-02-01,Listing Fee
1931,2358,college,35,36240.0,2023-10-10,Placement Commission
1932,2359,college,22,27200.0,2025-08-20,Placement Commission
1933,2360,college,0,18754.09,2025-10-05,Listing Fee
1934,2361,college,0,67698.94,2025-02-21,Listing Fee
1935,2362,college,9,25000.0,2025-06-27,Subscription Revenue
1936,2363,college,93,27600.0,2025-04-06,Placement Commission
1937,2364,college,0,68054.74,2023-09-14,Listing Fee
1938,2365,college,95,39280.0,2023-08-23,Placement Commission
1939,2366,college,0,47554.86,2024-04-16,Listing Fee
1940,2367,college,49,37760.0,2024-02-12,Placement Commission
1941,2368,college,79,34640.0,2024-12-23,Placement Commission
1942,2369,college,0,31985.08,2024-01-20,Listing Fee
1943,2370,college,21,50000.0,2025-01-10,Subscription Revenue
1944,2371,college,0,38348.87,2026-03-21,Premium Feature
1945,2372,college,40,100000.0,2026-03-29,Subscription Revenue
1946,2373,college,0,57281.74,2025-03-09,Listing Fee
1947,2374,college,61,47680.0,2025-09-29,Placement Commission
1948,2375,college,74,22480.0,2024-06-25,Placement Commission
1949,2376,college,0,66957.13,2024-07-31,Premium Feature
1950,2377,college,0,35824.09,2025-01-06,Listing Fee
1951,2378,college,55,50000.0,2025-03-15,Subscription Revenue
1952,2379,college,0,49471.26,2024-01-04,Listing Fee
1953,2380,college,51,100000.0,2025-03-17,Subscription Revenue
1954,2382,college,0,71862.59,2024-10-29,Premium Feature
1955,2385,college,0,14891.08,2025-10-23,Listing Fee
1956,2386,college,5,102080.0,2026-06-30,Placement Commission
1957,2387,college,85,25000.0,2023-06-23,Subscription Revenue
1958,2388,college,7,28800.0,2025-08-19,Placement Commission
1959,2389,college,79,134400.0,2025-11-06,Placement Commission
1960,2390,college,0,31643.4,2023-06-27,Listing Fee
1961,2391,college,0,13591.06,2024-04-06,Listing Fee
1962,2393,college,46,50000.0,2024-07-19,Subscription Revenue
1963,2394,college,91,37520.0,2024-02-14,Placement Commission
1964,2396,college,66,63680.0,2025-07-09,Placement Commission
1965,2397,college,0,43665.55,2026-02-08,Listing Fee
1966,2398,college,51,141600.0,2025-01-07,Placement Commission
1967,2399,college,0,28131.54,2023-12-21,Listing Fee
1968,2400,college,96,100000.0,2025-07-12,Subscription Revenue
1969,2401,college,3,34560.0,2026-06-14,Placement Commission
1970,2402,college,0,71433.37,2025-01-05,Premium Feature
1971,2403,college,15,112160.0,2024-05-30,Placement Commission
1972,2404,college,77,150000.0,2023-07-28,Subscription Revenue
1973,2405,college,3,25000.0,2024-09-17,Subscription Revenue
1974,2408,college,25,49600.0,2026-05-18,Placement Commission
1975,2409,college,0,24479.41,2023-06-04,Listing Fee
1976,2410,college,27,51840.0,2026-01-17,Placement Commission
1977,2415,college,0,30697.51,2025-09-28,Listing Fee
1978,2416,college,61,150000.0,2023-07-26,Subscription Revenue
1979,2417,college,37,50000.0,2023-06-27,Subscription Revenue
1980,2418,college,34,50000.0,2025-02-11,Subscription Revenue
1981,2419,college,0,65824.36,2023-06-13,Premium Feature
1982,2420,college,51,150000.0,2026-06-24,Subscription Revenue
1983,2421,college,3,100000.0,2025-09-14,Subscription Revenue
1984,2422,college,0,51475.0,2024-12-30,Listing Fee
1985,2424,college,0,17309.12,2024-10-21,Premium Feature
1986,2425,college,0,55625.94,2026-06-10,Premium Feature
1987,2426,college,41,75360.0,2025-07-04,Placement Commission
1988,2427,college,65,21520.0,2025-08-26,Placement Commission
1989,2428,college,60,59680.0,2026-06-21,Placement Commission
1990,2430,college,71,50400.0,2025-12-15,Placement Commission
1991,2431,college,72,50000.0,2026-06-18,Subscription Revenue
1992,2432,college,30,150000.0,2025-12-07,Subscription Revenue
1993,2433,college,27,71840.0,2024-09-21,Placement Commission
1994,2434,college,58,52880.0,2024-08-27,Placement Commission
1995,2435,college,0,72417.92,2024-05-19,Listing Fee
1996,2438,college,0,28590.46,2025-08-13,Listing Fee
1997,2439,college,19,25000.0,2025-11-17,Subscription Revenue
1998,2440,college,71,30880.0,2024-08-11,Placement Commission
1999,2441,college,0,40191.69,2024-11-06,Premium Feature
2000,2443,college,0,10908.88,2024-04-06,Listing Fee
2001,2444,college,24,50000.0,2025-10-07,Subscription Revenue
2002,2445,college,49,100000.0,2023-09-16,Subscription Revenue
2003,2446,college,86,59440.0,2025-01-13,Placement Commission
2004,2447,college,88,18720.0,2024-06-23,Placement Commission
2005,2448,college,0,38580.07,2025-09-02,Premium Feature
2006,2449,college,0,42843.8,2023-11-09,Premium Feature
2007,2450,college,34,32080.0,2025-03-30,Placement Commission
2008,2451,college,79,32080.0,2024-12-10,Placement Commission
2009,2452,college,72,25000.0,2023-12-16,Subscription Revenue
2010,2453,college,84,25000.0,2024-04-08,Subscription Revenue
2011,2454,college,64,49680.0,2025-07-29,Placement Commission
2012,2455,college,56,100000.0,2023-11-25,Subscription Revenue
2013,2456,college,29,50000.0,2025-07-25,Subscription Revenue
2014,2457,college,50,25000.0,2025-02-25,Subscription Revenue
2015,2458,college,100,22480.0,2023-08-25,Placement Commission
2016,2463,college,20,26480.0,2023-08-31,Placement Commission
2017,2464,college,0,70658.09,2024-10-04,Premium Feature
2018,2467,college,0,62085.54,2026-05-29,Listing Fee
2019,2469,college,100,53120.0,2024-01-09,Placement Commission
2020,2470,college,76,100000.0,2024-05-07,Subscription Revenue
2021,2471,college,2,61680.0,2025-05-28,Placement Commission
2022,2472,college,0,25409.47,2024-08-17,Listing Fee
2023,2473,college,38,30080.0,2024-08-23,Placement Commission
2024,2474,college,54,56320.0,2026-02-10,Placement Commission
2025,2475,college,0,24248.69,2025-01-19,Listing Fee
2026,2477,college,56,79760.0,2026-05-03,Placement Commission
2027,2479,college,0,73060.05,2024-11-29,Listing Fee
2028,2480,college,0,50271.36,2026-04-10,Listing Fee
2029,2481,college,56,50000.0,2023-10-23,Subscription Revenue
2030,2482,college,49,25000.0,2025-11-08,Subscription Revenue
2031,2483,college,46,50000.0,2023-11-21,Subscription Revenue
2032,2484,college,0,50339.99,2025-01-08,Listing Fee
2033,2485,college,0,53189.92,2025-01-12,Listing Fee
2034,2486,college,0,49631.32,2024-12-05,Listing Fee
2035,2487,college,83,50000.0,2024-11-25,Subscription Revenue
2036,2488,college,0,8088.84,2023-07-11,Premium Feature
2037,2489,college,48,115920.0,2025-10-20,Placement Commission
2038,2490,college,0,74392.15,2026-02-14,Listing Fee
2039,2491,college,73,68640.0,2025-04-21,Placement Commission
2040,2493,college,49,40800.0,2025-01-08,Placement Commission
2041,2494,college,99,42080.0,2024-01-17,Placement Commission
2042,2495,college,0,36995.25,2023-07-03,Premium Feature
2043,2496,college,88,33760.0,2026-02-02,Placement Commission
2044,2497,college,90,150000.0,2024-02-12,Subscription Revenue
2045,2498,college,28,50000.0,2025-12-29,Subscription Revenue
2046,2499,college,61,72400.0,2023-11-25,Placement Commission
2047,2501,college,33,50320.0,2025-07-12,Placement Commission
2048,2502,college,85,79600.0,2025-04-18,Placement Commission
2049,2503,college,85,38880.0,2026-05-10,Placement Commission
2050,2504,college,0,30501.16,2023-08-22,Premium Feature
2051,2505,college,0,72453.36,2025-10-16,Listing Fee
2052,2506,college,5,46400.0,2024-08-28,Placement Commission
2053,2507,college,6,24960.0,2025-08-26,Placement Commission
2054,2508,college,47,36960.0,2025-09-24,Placement Commission
2055,2510,college,77,58880.0,2023-10-02,Placement Commission
2056,2511,college,86,25000.0,2024-12-12,Subscription Revenue
2057,2512,college,87,150000.0,2023-08-13,Subscription Revenue
2058,2513,college,11,21280.0,2025-11-19,Placement Commission
2059,2514,college,0,6230.26,2024-11-25,Premium Feature
2060,2515,college,94,100000.0,2024-08-11,Subscription Revenue
2061,2516,college,97,49680.0,2025-05-21,Placement Commission
2062,2517,college,0,45486.15,2025-06-02,Listing Fee
2063,2519,college,1,150000.0,2023-12-23,Subscription Revenue
2064,2520,college,0,49199.23,2025-11-30,Listing Fee
2065,2521,college,0,31588.76,2024-03-18,Premium Feature
2066,2522,college,55,150000.0,2024-06-14,Subscription Revenue
2067,2523,college,75,112800.0,2024-07-11,Placement Commission
2068,2524,college,98,30720.0,2025-07-16,Placement Commission
2069,2525,college,99,42080.0,2024-02-08,Placement Commission
2070,2526,college,67,150000.0,2025-08-31,Subscription Revenue
2071,2527,college,0,23607.44,2023-12-15,Listing Fee
2072,2528,college,57,94000.0,2024-07-26,Placement Commission
2073,2529,college,0,43385.78,2024-07-20,Listing Fee
2074,2530,college,54,62560.0,2026-05-21,Placement Commission
2075,2531,college,0,60345.22,2024-07-17,Listing Fee
2076,2532,college,0,45552.86,2025-01-11,Listing Fee
2077,2533,college,94,32000.0,2024-07-21,Placement Commission
2078,2535,college,0,54513.52,2025-07-26,Premium Feature
2079,2537,college,34,100000.0,2026-04-27,Subscription Revenue
2080,2539,college,41,25000.0,2023-07-19,Subscription Revenue
2081,2540,college,62,80480.0,2026-06-19,Placement Commission
2082,2541,college,0,42032.34,2023-07-18,Premium Feature
2083,2542,college,0,27902.96,2026-03-19,Listing Fee
2084,2543,college,86,50000.0,2025-02-20,Subscription Revenue
2085,2546,college,0,36628.55,2026-02-11,Premium Feature
2086,2547,college,0,34956.87,2023-09-21,Premium Feature
2087,2548,college,54,32480.0,2025-11-22,Placement Commission
2088,2549,college,21,26240.0,2023-09-11,Placement Commission
2089,2550,college,89,27680.0,2025-07-10,Placement Commission
2090,2552,college,0,62198.11,2023-08-13,Listing Fee
2091,2555,college,77,150000.0,2023-11-11,Subscription Revenue
2092,2556,college,0,67296.85,2023-09-12,Premium Feature
2093,2557,college,14,43920.0,2025-02-01,Placement Commission
2094,2559,college,0,16837.03,2025-05-18,Premium Feature
2095,2560,college,71,25000.0,2026-02-12,Subscription Revenue
2096,2561,college,56,50000.0,2023-06-16,Subscription Revenue
2097,2562,college,94,38560.0,2025-02-22,Placement Commission
2098,2563,college,39,30720.0,2025-05-07,Placement Commission
2099,2564,college,63,150000.0,2023-07-21,Subscription Revenue
2100,2565,college,17,100000.0,2025-09-18,Subscription Revenue
2101,2566,college,36,50000.0,2026-03-04,Subscription Revenue
2102,2567,college,55,50000.0,2025-06-10,Subscription Revenue
2103,2568,college,65,50000.0,2025-07-18,Subscription Revenue
2104,2569,college,0,23513.48,2026-05-09,Listing Fee
2105,2572,college,49,25000.0,2025-01-19,Subscription Revenue
2106,2573,college,0,74117.88,2023-08-16,Listing Fee
2107,2574,college,76,100000.0,2025-04-12,Subscription Revenue
2108,2575,college,76,50000.0,2024-02-07,Subscription Revenue
2109,2576,college,53,150000.0,2024-10-26,Subscription Revenue
2110,2577,college,55,150000.0,2026-04-27,Subscription Revenue
2111,2578,college,71,52480.0,2026-01-11,Placement Commission
2112,2579,college,62,19120.0,2026-03-30,Placement Commission
2113,2581,college,0,61142.58,2024-07-13,Listing Fee
2114,2582,college,64,25000.0,2024-03-13,Subscription Revenue
2115,2583,college,65,55680.0,2024-02-28,Placement Commission
2116,2584,college,0,68338.35,2026-01-18,Listing Fee
2117,2585,college,11,50000.0,2024-08-09,Subscription Revenue
2118,2586,college,64,150000.0,2025-12-22,Subscription Revenue
2119,2587,college,47,50000.0,2025-09-15,Subscription Revenue
2120,2588,college,45,100000.0,2024-06-16,Subscription Revenue
2121,2589,college,0,64209.39,2024-02-25,Premium Feature
2122,2590,college,0,18609.99,2026-03-10,Listing Fee
2123,2591,college,0,57117.79,2025-07-20,Listing Fee
2124,2592,college,18,50160.0,2025-01-09,Placement Commission
2125,2593,college,0,54734.75,2025-08-01,Premium Feature
2126,2594,college,0,16165.0,2026-02-10,Listing Fee
2127,2595,college,50,63200.0,2025-05-02,Placement Commission
2128,2596,college,95,150000.0,2025-12-27,Subscription Revenue
2129,2597,college,0,9797.61,2024-04-28,Listing Fee
2130,2598,college,13,100000.0,2023-07-23,Subscription Revenue
2131,2599,college,0,53886.13,2024-03-18,Premium Feature
2132,2601,college,28,25000.0,2025-05-05,Subscription Revenue
2133,2602,college,14,34080.0,2024-06-19,Placement Commission
2134,2603,college,0,13391.64,2024-03-31,Listing Fee
2135,2604,college,0,61614.89,2025-04-10,Premium Feature
2136,2605,college,0,64057.68,2024-02-07,Premium Feature
2137,2607,college,80,49760.0,2025-10-17,Placement Commission
2138,2608,college,0,25511.0,2025-02-08,Premium Feature
2139,2609,college,26,100000.0,2023-07-13,Subscription Revenue
2140,2610,college,64,150000.0,2023-12-27,Subscription Revenue
2141,2611,college,41,150000.0,2023-09-13,Subscription Revenue
2142,2612,college,49,50000.0,2025-11-27,Subscription Revenue
2143,2613,college,32,27280.0,2024-07-23,Placement Commission
