offer_id,application_id,offer_date,package_lpa,status
1334,1635,2024-02-16,7.01,Accepted
1335,14264,2025-07-09,6.15,Accepted
1336,3354,2023-10-27,3.96,Accepted
1337,15202,2025-11-29,8.17,Declined
1338,3885,2024-06-20,5.97,Pending
1339,8514,2023-09-25,8.54,Expired
1340,7898,2024-04-05,6.37,Accepted
1341,3464,2025-01-06,12.03,Accepted
1342,2684,2024-11-04,3.25,Accepted
1343,10819,2023-08-28,5.21,Pending
1344,11772,2024-01-16,2.7,Declined
1345,11889,2023-11-17,5.8,Accepted
1346,13213,2024-03-10,6.91,Declined
1347,2885,2024-01-10,5.03,Pending
1348,9903,2023-12-07,2.33,Expired
1349,16497,2023-10-30,2.8,Accepted
1350,5365,2024-05-05,9.36,Accepted
1351,11559,2025-01-11,2.79,Accepted
1352,6253,2025-04-22,9.37,Accepted
1353,3707,2024-07-11,2.83,Accepted
1354,17822,2025-03-26,4.88,Accepted
1355,9869,2023-09-05,6.49,Accepted
1356,14041,2025-08-04,8.88,Accepted
1357,11430,2023-06-23,6.76,Accepted
1358,6249,2024-10-19,3.31,Declined
1359,1808,2024-05-24,3.75,Declined
1360,9296,2026-05-02,5.32,Accepted
1361,8410,2024-09-26,6.0,Accepted
1362,5886,2025-08-30,2.99,Accepted
1363,18083,2025-06-28,7.15,Pending
1364,8404,2025-02-11,2.32,Accepted
1365,6016,2024-01-29,8.53,Accepted
1366,15431,2024-06-14,2.48,Declined
1367,15238,2025-12-01,5.37,Declined
1368,17745,2024-05-02,7.46,Accepted
1369,11717,2026-03-25,3.76,Accepted
1370,15257,2024-04-04,4.17,Declined
1371,13195,2025-10-28,5.75,Accepted
1372,13975,2026-05-14,3.52,Accepted
1373,5722,2025-12-26,10.03,Accepted
1374,3384,2024-05-04,8.35,Accepted
1375,5097,2023-08-15,6.46,Accepted
1376,8754,2025-08-31,8.89,Declined
1377,5679,2024-09-27,4.49,Accepted
1378,12009,2025-04-02,5.29,Pending
1379,11026,2025-08-01,4.69,Accepted
1380,19744,2024-12-16,6.32,Accepted
1381,11627,2024-04-20,6.65,Declined
1382,15953,2025-09-23,7.08,Pending
1383,17720,2024-12-17,6.67,Accepted
1384,1669,2025-03-03,5.53,Accepted
1385,13607,2025-10-26,7.3,Declined
1386,11104,2025-11-23,3.7,Accepted
1387,8408,2023-09-12,3.26,Expired
1388,14464,2026-05-18,5.09,Accepted
1389,6956,2024-06-16,5.61,Accepted
1390,9139,2025-08-30,5.96,Accepted
1391,12760,2023-11-25,5.51,Pending
1392,14484,2025-10-09,19.19,Accepted
1393,307,2024-06-08,2.99,Accepted
1394,11732,2026-02-24,9.34,Declined
1395,10802,2025-06-07,6.12,Accepted
1396,11110,2024-01-23,5.7,Accepted
1397,6657,2024-01-07,17.05,Accepted
1398,3353,2024-01-06,6.63,Declined
1399,12061,2026-01-26,3.45,Accepted
1400,3048,2023-08-16,11.03,Accepted
1401,11079,2024-07-23,4.46,Accepted
1402,9801,2026-02-06,3.8,Accepted
1403,1327,2023-06-29,6.57,Accepted
1404,12797,2024-07-08,6.24,Accepted
1405,15164,2025-06-16,2.26,Accepted
1406,18987,2025-11-01,5.89,Accepted
1407,18734,2025-01-27,8.88,Accepted
1408,8154,2023-08-02,6.65,Accepted
1409,18894,2024-07-01,8.97,Accepted
1410,200,2023-10-19,3.93,Accepted
1411,11641,2024-08-05,7.96,Pending
1412,19144,2024-12-24,3.44,Accepted
1413,15390,2026-05-16,2.77,Accepted
1414,15250,2023-07-12,6.98,Declined
1415,16909,2023-10-12,7.65,Accepted
1416,13167,2024-08-24,5.52,Accepted
1417,7126,2024-05-27,8.38,Declined
1418,15485,2025-03-14,9.46,Declined
1419,7723,2024-10-08,6.12,Pending
1420,17295,2025-07-27,4.5,Accepted
1421,19036,2024-04-11,5.4,Accepted
1422,6406,2023-07-12,3.03,Expired
1423,1445,2024-04-25,8.57,Accepted
1424,13824,2024-10-19,5.05,Accepted
1425,18340,2025-11-20,13.48,Declined
1426,14350,2024-01-03,4.31,Accepted
1427,3789,2026-03-21,20.32,Accepted
1428,8375,2023-08-10,5.34,Declined
1429,7279,2026-03-14,5.15,Declined
1430,512,2024-12-16,8.59,Accepted
1431,14409,2024-02-13,4.73,Accepted
1432,17491,2023-09-13,4.02,Accepted
1433,6760,2025-08-06,8.42,Accepted
1434,6959,2024-03-24,6.25,Accepted
1435,8380,2023-11-08,5.91,Pending
1436,3845,2026-05-11,8.78,Expired
1437,18676,2025-05-19,3.84,Accepted
1438,7758,2026-01-27,9.23,Accepted
1439,15631,2024-08-21,3.58,Pending
1440,10052,2024-07-17,4.07,Accepted
1441,4192,2025-10-11,4.65,Expired
1442,5313,2024-03-26,5.4,Accepted
1443,15151,2024-06-30,3.62,Accepted
1444,5648,2023-12-27,11.77,Accepted
1445,17417,2025-02-18,14.14,Accepted
1446,13106,2025-06-14,5.19,Pending
1447,1188,2024-05-30,2.94,Expired
1448,14413,2025-10-04,5.46,Declined
1449,17219,2025-09-26,8.14,Accepted
1450,7204,2025-05-13,6.69,Pending
1451,14546,2023-09-19,7.66,Accepted
1452,16401,2025-03-18,7.6,Accepted
1453,19923,2026-03-31,2.6,Accepted
1454,5929,2025-10-09,5.63,Accepted
1455,13864,2024-01-07,2.93,Accepted
1456,9395,2024-07-07,4.27,Accepted
1457,16967,2024-04-11,8.03,Accepted
1458,12084,2024-11-23,5.07,Accepted
1459,12295,2025-04-01,8.14,Accepted
1460,7406,2023-07-27,4.76,Accepted
1461,6073,2024-01-08,2.4,Accepted
1462,6423,2025-04-01,5.43,Accepted
1463,10600,2024-01-24,7.48,Accepted
1464,15698,2026-01-23,3.35,Accepted
1465,2617,2024-01-06,5.22,Expired
1466,9911,2025-12-11,4.06,Declined
1467,9535,2024-01-29,5.82,Accepted
1468,15085,2024-10-02,4.01,Accepted
1469,5944,2024-07-08,5.33,Expired
1470,7627,2025-01-30,3.69,Accepted
1471,19476,2026-02-20,3.32,Accepted
1472,140,2025-06-06,3.48,Accepted
1473,2255,2024-12-13,5.96,Accepted
1474,8142,2025-07-26,4.21,Accepted
1475,15140,2024-08-30,8.62,Accepted
1476,5117,2026-03-02,7.32,Accepted
1477,966,2025-04-03,7.84,Accepted
1478,13339,2024-06-04,9.18,Accepted
1479,7781,2025-07-24,5.52,Accepted
1480,13093,2024-11-14,5.52,Accepted
1481,15325,2025-04-11,11.97,Declined
1482,18180,2025-12-17,8.03,Expired
1483,13109,2025-12-19,6.88,Accepted
1484,9817,2025-03-07,5.77,Declined
1485,3133,2023-10-31,6.37,Accepted
1486,3468,2024-06-28,3.25,Expired
1487,17776,2025-11-24,7.34,Accepted
1488,14736,2024-11-25,9.45,Accepted
1489,12335,2025-02-21,7.66,Accepted
1490,4401,2024-11-04,6.28,Accepted
1491,19425,2026-03-17,9.27,Accepted
1492,9654,2024-07-21,8.06,Accepted
1493,8782,2023-08-14,8.69,Accepted
1494,1818,2024-11-04,10.1,Accepted
1495,6678,2024-02-26,11.63,Accepted
1496,8824,2024-04-08,7.0,Accepted
1497,19023,2026-02-20,5.0,Accepted
1498,4161,2026-05-10,6.25,Accepted
1499,2202,2024-04-29,6.42,Accepted
1500,11273,2024-08-18,4.46,Accepted
1501,4027,2024-03-09,3.64,Accepted
1502,8909,2025-05-17,6.04,Accepted
1503,2744,2024-08-21,11.87,Declined
1504,8127,2025-07-08,10.16,Accepted
1505,2226,2026-03-24,6.24,Expired
1506,10805,2025-03-03,7.18,Declined
1507,30,2024-09-06,6.71,Accepted
1508,18837,2024-10-27,7.57,Accepted
1509,18742,2025-01-16,2.8,Accepted
1510,3652,2025-04-12,6.85,Accepted
1511,1809,2026-01-14,3.83,Accepted
1512,15474,2026-05-14,11.74,Accepted
1513,8604,2026-02-05,4.2,Pending
1514,3054,2023-12-11,4.67,Declined
1515,5842,2025-12-30,17.06,Accepted
1516,9578,2025-06-18,4.61,Accepted
1517,13770,2023-10-03,5.07,Accepted
1518,8826,2024-11-28,10.69,Expired
1519,9896,2025-10-27,5.76,Accepted
1520,4204,2025-10-18,3.71,Accepted
1521,4546,2024-12-02,7.03,Accepted
1522,1891,2026-05-03,5.36,Pending
1523,4575,2024-04-25,4.97,Accepted
1524,14745,2023-07-06,6.58,Accepted
1525,4881,2026-02-15,4.66,Accepted
1526,4287,2023-11-30,2.83,Accepted
1527,11810,2025-12-05,3.16,Accepted
1528,19216,2025-04-18,6.63,Accepted
1529,14586,2026-05-08,5.25,Declined
1530,14762,2024-11-22,8.56,Accepted
1531,1163,2025-01-04,7.92,Expired
1532,10535,2023-11-30,5.22,Accepted
1533,11855,2024-10-29,4.41,Accepted
1534,3797,2023-10-15,4.47,Accepted
1535,11580,2024-02-13,4.96,Accepted
1536,17528,2025-06-30,2.8,Accepted
1537,13631,2026-01-20,7.9,Accepted
1538,6511,2024-02-10,3.02,Accepted
1539,9660,2025-06-19,2.58,Accepted
1540,14908,2024-12-30,4.9,Pending
1541,7162,2023-11-09,5.13,Accepted
1542,3614,2023-11-07,8.13,Accepted
1543,2500,2025-03-18,9.66,Pending
1544,2061,2025-03-10,3.26,Accepted
1545,10573,2025-01-04,7.37,Declined
1546,16831,2025-07-25,6.84,Accepted
1547,3017,2024-11-22,4.5,Accepted
1548,3595,2024-01-21,4.71,Expired
1549,15627,2024-06-20,5.53,Accepted
1550,5743,2025-09-14,11.97,Accepted
1551,13516,2024-12-28,15.87,Accepted
1552,5834,2024-06-30,3.47,Declined
1553,2499,2023-08-23,3.64,Accepted
1554,7224,2026-04-07,7.06,Accepted
1555,9539,2025-08-26,5.37,Declined
1556,6088,2024-01-05,4.06,Declined
1557,7095,2025-02-03,4.82,Accepted
1558,15487,2024-06-06,11.31,Accepted
1559,4357,2025-02-11,5.27,Accepted
1560,2784,2025-12-22,16.47,Pending
1561,18338,2025-06-10,4.92,Accepted
1562,1715,2024-03-15,11.68,Accepted
1563,467,2025-06-16,7.09,Expired
1564,10243,2024-01-15,7.23,Expired
1565,6268,2023-07-10,4.87,Accepted
1566,11618,2025-11-13,13.86,Accepted
1567,5352,2024-01-14,12.22,Accepted
1568,4439,2025-02-18,8.36,Accepted
1569,19634,2023-10-27,5.81,Accepted
1570,12794,2024-04-15,13.41,Accepted
1571,17966,2025-06-04,10.23,Expired
1572,8951,2025-07-26,4.62,Declined
1573,9326,2023-10-23,10.57,Pending
1574,1706,2025-01-25,5.26,Accepted
1575,15617,2024-12-14,2.71,Accepted
1576,12562,2024-08-13,4.57,Accepted
1577,4098,2024-02-22,5.62,Accepted
1578,696,2026-01-26,13.28,Accepted
1579,11848,2026-04-19,3.28,Accepted
1580,19731,2025-03-20,8.74,Accepted
1581,2155,2024-04-23,2.99,Accepted
1582,7597,2025-03-07,4.02,Accepted
1583,2575,2025-02-18,3.63,Accepted
1584,10008,2025-08-20,4.66,Accepted
1585,10433,2023-10-19,5.75,Declined
1586,7015,2025-06-05,5.58,Accepted
1587,8638,2024-07-02,17.51,Pending
1588,2557,2026-03-12,2.43,Accepted
1589,12592,2023-06-13,8.27,Pending
1590,4692,2025-06-30,4.96,Accepted
1591,2215,2026-03-23,6.2,Accepted
1592,12015,2026-02-25,6.95,Accepted
1593,7458,2024-02-19,7.6,Accepted
1594,6869,2025-12-08,4.52,Declined
1595,7581,2023-08-06,5.18,Pending
1596,9532,2023-08-05,5.44,Accepted
1597,6425,2023-11-26,6.67,Pending
1598,16073,2024-05-26,10.48,Accepted
1599,15532,2024-08-04,3.76,Accepted
1600,13869,2024-11-09,6.0,Declined
1601,6823,2024-05-14,4.74,Accepted
1602,15076,2023-08-04,3.31,Accepted
1603,6336,2025-09-19,7.82,Expired
1604,8797,2025-10-13,3.89,Accepted
1605,134,2026-01-20,4.87,Accepted
1606,4016,2024-09-02,12.29,Accepted
1607,7783,2024-07-24,6.49,Accepted
1608,8488,2024-10-17,6.52,Declined
1609,14478,2024-06-25,6.02,Accepted
1610,14578,2026-04-11,4.36,Pending
1611,16137,2024-01-26,7.06,Accepted
1612,11769,2023-11-15,10.25,Accepted
1613,11616,2025-10-02,11.04,Accepted
1614,485,2026-06-13,4.42,Accepted
1615,4190,2025-08-14,3.65,Accepted
1616,19644,2025-04-13,4.18,Accepted
1617,19417,2025-08-27,2.55,Pending
1618,5835,2023-11-22,9.09,Accepted
1619,17929,2026-02-08,4.43,Accepted
1620,14779,2024-01-28,4.72,Accepted
1621,9894,2025-06-10,3.63,Accepted
1622,2482,2026-03-31,3.75,Accepted
1623,19369,2026-04-19,6.76,Accepted
1624,5818,2025-02-26,5.22,Pending
1625,16297,2024-03-12,8.35,Accepted
1626,15165,2023-12-22,8.12,Accepted
1627,8212,2024-05-20,6.75,Accepted
1628,10981,2024-05-20,9.64,Pending
1629,2321,2025-05-19,4.6,Pending
1630,13813,2024-07-18,6.51,Declined
1631,13399,2026-02-10,3.19,Accepted
1632,906,2023-07-25,7.91,Declined
1633,5204,2025-06-25,3.14,Accepted
1634,1140,2025-06-25,8.29,Accepted
1635,7726,2024-06-25,8.23,Accepted
1636,19183,2025-10-19,5.12,Accepted
1637,12053,2024-11-01,4.88,Accepted
1638,9653,2025-03-17,4.23,Accepted
1639,1870,2025-11-09,12.39,Declined
1640,17703,2025-01-15,9.21,Accepted
1641,6385,2023-11-10,4.56,Accepted
1642,13661,2023-10-11,7.26,Accepted
1643,14170,2023-10-28,5.15,Accepted
1644,16405,2025-09-25,10.16,Pending
1645,17100,2024-07-15,7.06,Accepted
1646,12693,2025-04-02,5.01,Accepted
1647,17797,2026-02-08,3.99,Accepted
1648,9852,2024-10-30,18.33,Accepted
1649,5423,2026-01-11,6.77,Accepted
1650,10570,2024-11-18,3.77,Accepted
1651,10877,2024-04-02,8.35,Accepted
1652,7629,2023-12-30,4.41,Accepted
1653,12136,2024-12-01,3.49,Accepted
1654,18241,2026-01-15,9.56,Accepted
1655,14214,2026-01-17,2.81,Accepted
1656,314,2025-03-23,4.26,Accepted
1657,18609,2024-02-10,4.36,Declined
1658,19563,2023-07-18,9.38,Accepted
1659,3324,2026-03-24,8.25,Accepted
1660,6914,2026-02-18,5.1,Declined
1661,8524,2023-11-23,2.46,Accepted
1662,13752,2025-08-04,3.59,Accepted
1663,10106,2024-09-06,7.12,Accepted
1664,11007,2026-04-10,3.98,Expired
1665,10009,2024-02-17,6.71,Expired
1666,15594,2023-11-20,7.26,Accepted
1667,11606,2024-02-29,4.72,Accepted
1668,11510,2023-09-14,7.35,Declined
1669,1456,2024-06-27,4.99,Accepted
1670,18276,2026-05-26,6.35,Accepted
1671,698,2026-05-14,4.57,Accepted
1672,15750,2024-06-08,7.37,Accepted
1673,14609,2026-02-22,9.74,Accepted
1674,3693,2024-11-07,10.19,Declined
1675,32,2024-03-31,7.71,Pending
1676,14050,2023-09-02,6.8,Accepted
1677,18635,2023-12-29,3.81,Declined
1678,12770,2026-06-08,9.94,Accepted
1679,17353,2025-11-23,8.91,Accepted
1680,18433,2025-10-15,9.67,Accepted
1681,6570,2023-08-20,13.26,Accepted
1682,9460,2024-09-14,3.96,Pending
1683,12037,2024-06-16,2.8,Accepted
1684,19464,2024-11-14,5.32,Pending
1685,2389,2026-05-16,7.27,Accepted
1686,1769,2024-04-07,7.54,Accepted
1687,15441,2024-12-30,7.88,Accepted
1688,11325,2025-01-09,3.54,Accepted
1689,3683,2025-07-20,11.13,Accepted
1690,17734,2025-06-24,4.33,Pending
1691,2316,2023-09-07,2.51,Accepted
1692,3351,2025-04-28,13.92,Declined
1693,8511,2026-01-20,6.75,Accepted
1694,2406,2026-05-25,5.19,Pending
1695,8319,2024-02-04,7.22,Accepted
1696,6495,2023-09-22,7.51,Accepted
1697,12010,2024-09-20,5.22,Declined
1698,2256,2023-11-03,4.39,Accepted
1699,12891,2025-10-17,5.02,Declined
1700,16970,2025-03-06,3.12,Accepted
1701,2239,2024-07-23,4.35,Expired
1702,11837,2024-10-07,4.63,Accepted
1703,13252,2024-01-08,4.86,Declined
1704,6539,2023-08-29,8.86,Accepted
1705,11975,2024-05-04,3.95,Accepted
1706,5130,2024-04-25,11.01,Accepted
1707,14755,2024-11-24,3.33,Declined
1708,12042,2024-03-02,3.43,Pending
1709,10011,2023-10-07,5.88,Pending
1710,5380,2025-08-04,3.48,Accepted
1711,12795,2025-03-19,12.8,Accepted
1712,2421,2023-11-06,6.92,Accepted
1713,246,2023-11-18,9.22,Accepted
1714,2087,2025-12-31,3.58,Declined
1715,7696,2026-02-20,18.41,Declined
1716,12895,2023-07-31,3.25,Pending
1717,5503,2026-06-07,3.77,Accepted
1718,19009,2024-03-20,4.62,Accepted
1719,14387,2023-12-26,8.11,Accepted
1720,12697,2026-04-30,21.15,Declined
1721,4290,2023-08-04,8.94,Declined
1722,9566,2023-08-04,7.8,Pending
1723,14888,2024-07-06,2.4,Accepted
1724,9596,2023-08-26,5.89,Accepted
1725,2362,2025-03-17,3.46,Accepted
1726,16701,2026-01-08,7.1,Accepted
1727,8192,2025-08-24,8.52,Accepted
1728,2189,2024-03-04,6.12,Accepted
1729,4950,2023-12-01,26.01,Declined
1730,17098,2024-04-14,13.3,Declined
1731,7815,2025-05-15,6.11,Declined
1732,15866,2024-10-13,4.33,Accepted
1733,10316,2026-01-30,4.65,Accepted
1734,10937,2024-06-19,6.07,Accepted
1735,8841,2024-05-23,8.81,Accepted
1736,10882,2023-11-04,25.73,Accepted
1737,10471,2024-07-10,11.75,Accepted
1738,17094,2024-08-28,5.44,Accepted
1739,6809,2025-03-11,10.38,Accepted
1740,19105,2024-04-02,8.94,Accepted
1741,18332,2025-05-04,7.46,Pending
1742,18648,2024-12-05,7.86,Expired
1743,12297,2023-10-09,3.06,Accepted
1744,10163,2025-02-22,4.12,Accepted
1745,17705,2024-12-10,5.69,Declined
1746,12984,2025-04-01,7.81,Accepted
1747,14778,2024-05-11,12.53,Accepted
1748,16669,2025-05-27,2.78,Declined
1749,16789,2024-08-17,4.61,Pending
1750,3266,2024-10-07,6.89,Declined
1751,8669,2023-11-04,4.67,Accepted
1752,7223,2025-08-19,3.35,Accepted
1753,2276,2026-05-09,7.26,Accepted
1754,10139,2024-06-03,3.76,Accepted
1755,12370,2024-07-16,11.4,Accepted
1756,11759,2026-04-22,10.36,Declined
1757,18485,2024-05-02,12.52,Accepted
1758,14245,2024-05-17,8.04,Accepted
1759,12861,2024-11-11,8.57,Accepted
1760,2456,2026-01-08,6.31,Accepted
1761,9496,2024-08-09,3.37,Accepted
1762,9413,2024-05-08,4.56,Declined
1763,16050,2023-10-01,3.97,Expired
1764,5759,2026-05-15,6.93,Accepted
1765,10985,2024-01-14,6.53,Accepted
1766,15007,2025-02-06,6.82,Accepted
1767,2235,2025-12-04,5.19,Accepted
1768,8144,2023-10-05,6.46,Pending
1769,14481,2025-10-26,11.65,Accepted
1770,14726,2025-08-08,8.78,Accepted
1771,17150,2024-09-09,16.35,Expired
1772,5946,2024-11-27,4.29,Accepted
1773,2445,2023-10-06,8.25,Accepted
1774,6326,2025-01-17,5.87,Accepted
1775,12287,2024-03-17,7.81,Accepted
1776,402,2024-02-04,6.32,Accepted
1777,2443,2025-02-03,13.82,Declined
1778,11427,2023-12-11,9.98,Declined
1779,1676,2025-03-14,7.03,Declined
1780,5658,2024-06-17,4.12,Pending
1781,2756,2024-02-17,7.31,Declined
1782,506,2024-10-16,6.25,Expired
1783,12661,2026-02-12,7.11,Accepted
1784,10114,2025-05-30,3.09,Expired
1785,11720,2025-10-30,5.57,Accepted
1786,15285,2023-08-30,10.06,Pending
1787,4875,2024-01-06,6.57,Accepted
1788,983,2024-07-04,8.35,Accepted
1789,6811,2026-01-25,9.2,Accepted
1790,15549,2024-07-11,2.93,Accepted
1791,8020,2026-01-22,4.0,Accepted
1792,7764,2025-03-03,9.24,Accepted
1793,15364,2025-06-29,4.98,Accepted
1794,10385,2023-08-04,9.0,Declined
1795,14164,2026-04-23,7.16,Accepted
1796,19480,2024-07-01,7.37,Accepted
1797,17476,2024-02-07,10.72,Accepted
1798,8409,2024-12-11,5.85,Pending
1799,14038,2024-07-31,9.04,Pending
1800,10157,2023-12-28,4.08,Accepted
1801,3679,2025-03-29,7.9,Accepted
1802,19426,2025-02-25,10.1,Declined
1803,19610,2025-07-05,2.97,Accepted
1804,1374,2023-09-09,4.26,Pending
1805,15006,2024-06-04,7.7,Accepted
1806,8562,2023-07-29,11.58,Pending
1807,3744,2024-05-12,3.14,Accepted
1808,2251,2025-09-23,9.5,Pending
1809,9060,2026-02-24,6.63,Declined
1810,12604,2025-03-22,6.96,Declined
1811,12643,2026-05-26,7.44,Accepted
1812,14933,2025-02-10,9.75,Declined
1813,5084,2026-03-22,4.76,Accepted
1814,1741,2025-08-15,5.49,Accepted
1815,17174,2025-05-23,6.44,Accepted
1816,10558,2024-01-14,9.32,Pending
1817,6594,2023-11-14,6.38,Accepted
1818,6632,2025-09-19,12.73,Accepted
1819,9251,2023-12-29,3.19,Accepted
1820,1256,2025-10-23,3.13,Accepted
1821,15239,2023-10-28,4.98,Pending
1822,19184,2025-04-09,6.82,Pending
1823,4421,2024-10-19,9.1,Accepted
1824,5917,2024-03-06,6.4,Accepted
1825,15307,2024-07-16,6.24,Accepted
1826,8869,2025-10-04,6.62,Expired
1827,12383,2025-08-24,9.99,Expired
1828,7511,2025-10-24,5.37,Pending
1829,2096,2024-06-23,5.2,Accepted
1830,14507,2024-11-07,5.33,Accepted
1831,14432,2025-12-23,4.85,Accepted
1832,19280,2025-07-26,5.1,Accepted
1833,2327,2025-03-10,10.54,Accepted
1834,6696,2026-03-28,4.0,Accepted
1835,9067,2025-01-12,3.36,Accepted
1836,16667,2025-03-19,3.41,Accepted
1837,6963,2024-11-09,5.85,Accepted
1838,12201,2024-06-10,7.75,Accepted
1839,6271,2025-07-31,4.14,Accepted
1840,15377,2025-03-29,5.07,Accepted
1841,15514,2024-10-01,7.66,Declined
1842,6287,2023-12-10,12.74,Accepted
1843,13745,2025-10-09,4.15,Accepted
1844,11038,2025-01-29,4.92,Pending
1845,18873,2024-08-22,9.71,Accepted
1846,6668,2026-05-23,2.5,Pending
1847,5737,2025-03-07,4.93,Pending
1848,18364,2024-12-11,6.88,Accepted
1849,16169,2023-09-20,4.64,Accepted
1850,19703,2023-06-14,5.81,Accepted
1851,16873,2026-03-17,3.99,Accepted
1852,11115,2025-10-29,5.63,Pending
1853,13244,2024-07-06,9.83,Accepted
1854,7733,2023-10-16,9.01,Accepted
1855,14056,2024-09-27,4.52,Pending
1856,6988,2026-03-16,4.8,Declined
1857,18055,2024-12-22,5.25,Accepted
1858,16066,2025-03-26,6.43,Accepted
1859,1176,2026-05-19,4.74,Declined
1860,12470,2025-03-24,7.36,Declined
1861,10843,2023-09-03,5.15,Declined
1862,18087,2025-03-03,8.34,Declined
1863,16561,2025-06-28,6.29,Accepted
1864,19566,2024-10-21,4.01,Accepted
1865,10505,2025-05-10,3.32,Accepted
1866,276,2025-04-08,4.93,Accepted
1867,683,2026-05-15,3.4,Pending
1868,6591,2024-05-30,7.52,Declined
1869,2835,2025-07-21,5.92,Accepted
1870,14635,2025-05-07,4.31,Accepted
1871,17323,2025-05-06,6.84,Accepted
1872,1572,2026-05-16,3.24,Accepted
1873,17359,2023-08-11,3.15,Accepted
1874,18322,2025-11-03,6.56,Accepted
1875,938,2024-06-30,6.4,Accepted
1876,13406,2025-09-15,9.15,Accepted
1877,16612,2023-08-24,10.41,Accepted
1878,8888,2023-07-17,6.68,Accepted
1879,3602,2024-04-02,6.08,Accepted
1880,16481,2024-03-09,4.29,Accepted
1881,16579,2023-10-17,7.15,Accepted
1882,9215,2025-08-22,10.85,Accepted
1883,13101,2025-02-13,10.42,Accepted
1884,14404,2025-03-02,6.65,Accepted
1885,16964,2024-03-21,13.34,Pending
1886,17455,2025-05-13,6.21,Accepted
1887,7817,2023-07-03,8.37,Declined
1888,17250,2026-01-24,6.56,Accepted
1889,122,2025-06-25,3.4,Accepted
1890,13830,2023-08-10,4.43,Accepted
1891,8328,2023-08-25,7.21,Accepted
1892,2662,2026-03-09,7.48,Declined
1893,14705,2025-09-14,7.81,Accepted
1894,6528,2023-07-27,6.27,Accepted
1895,8047,2023-12-04,6.91,Accepted
1896,5924,2025-07-04,7.0,Accepted
1897,12981,2025-12-31,13.26,Accepted
1898,3221,2025-07-13,11.38,Accepted
1899,19886,2024-01-11,2.33,Accepted
1900,8019,2026-01-30,7.44,Accepted
1901,4984,2023-08-17,9.08,Accepted
1902,11215,2026-06-03,3.45,Expired
1903,7663,2024-06-03,9.35,Accepted
1904,13812,2025-02-12,3.98,Accepted
1905,2520,2025-07-16,5.79,Accepted
1906,9641,2024-09-23,7.59,Accepted
1907,9743,2026-01-23,4.1,Accepted
1908,8444,2024-09-09,6.33,Accepted
1909,18281,2024-02-04,8.49,Pending
1910,7537,2025-05-22,4.72,Accepted
1911,1834,2024-01-20,9.63,Accepted
1912,3801,2023-11-27,4.2,Accepted
1913,16118,2025-07-02,10.88,Accepted
1914,9254,2024-11-07,6.3,Pending
1915,9072,2024-05-20,14.15,Pending
1916,16339,2024-04-06,2.41,Accepted
1917,18286,2024-08-07,6.69,Accepted
1918,15045,2025-10-11,3.55,Expired
1919,3015,2024-11-14,7.71,Expired
1920,14339,2025-02-09,5.79,Pending
1921,15978,2025-08-03,5.54,Accepted
1922,2627,2026-01-09,3.9,Declined
1923,18702,2026-03-02,2.63,Accepted
1924,10500,2023-08-15,5.15,Accepted
1925,7388,2024-06-22,11.58,Accepted
1926,8787,2025-06-23,7.94,Declined
1927,15098,2024-04-20,7.92,Expired
1928,368,2023-10-14,7.51,Accepted
1929,14951,2024-04-17,4.08,Accepted
1930,16764,2024-11-07,5.74,Accepted
1931,8627,2025-04-04,3.66,Declined
1932,2563,2025-08-07,5.34,Accepted
1933,4744,2023-12-26,4.42,Accepted
1934,17034,2025-06-24,2.69,Accepted
1935,10672,2025-01-11,7.57,Accepted
1936,17481,2025-03-11,4.09,Accepted
1937,17821,2023-11-30,4.78,Declined
1938,16276,2025-10-27,6.2,Declined
1939,3942,2025-05-24,4.97,Declined
1940,11399,2023-08-23,11.16,Accepted
1941,5963,2025-11-21,7.12,Accepted
1942,1704,2025-11-27,15.62,Accepted
1943,18728,2024-11-01,5.78,Accepted
1944,10409,2024-05-29,8.05,Accepted
1945,2597,2024-11-09,3.72,Accepted
1946,10245,2026-01-23,4.62,Accepted
1947,9656,2025-02-15,8.76,Accepted
1948,19922,2023-11-24,4.3,Declined
1949,14676,2025-05-31,3.46,Accepted
1950,19868,2025-12-23,4.5,Accepted
1951,8666,2025-11-27,8.58,Declined
1952,4526,2024-09-03,5.32,Accepted
1953,18622,2025-10-29,5.45,Accepted
1954,16504,2024-11-11,9.64,Pending
1955,19558,2024-05-14,7.78,Accepted
1956,9840,2026-01-01,4.08,Accepted
1957,5686,2025-06-11,4.94,Expired
1958,8293,2024-11-27,6.13,Accepted
1959,3977,2024-02-21,4.4,Accepted
1960,17499,2025-03-16,5.9,Accepted
1961,11466,2025-09-28,6.48,Accepted
1962,15784,2024-08-29,6.95,Accepted
1963,18514,2024-08-31,4.38,Accepted
1964,7752,2024-03-06,7.89,Pending
1965,5225,2025-03-06,29.36,Declined
1966,16207,2025-01-30,6.66,Accepted
1967,2590,2023-10-07,10.88,Accepted
1968,4126,2025-08-23,11.86,Accepted
1969,2747,2025-11-27,5.7,Accepted
1970,10332,2024-06-09,2.89,Accepted
1971,1965,2025-07-30,17.93,Accepted
1972,2395,2025-10-09,2.97,Accepted
1973,13834,2026-03-10,2.67,Accepted
1974,14071,2024-11-13,8.21,Expired
1975,3121,2024-07-29,6.17,Accepted
1976,17443,2023-12-31,7.32,Accepted
1977,12835,2026-01-17,6.21,Accepted
1978,4447,2025-11-13,4.5,Declined
