placement_id,offer_id,student_id,college_id,company_id,joining_date,package_lpa,status
1022,1328,2931,94,884,2025-05-01,7.18,Confirmed
1023,2536,4710,42,130,2025-03-26,5.11,Joined
1024,3024,3107,97,358,2025-10-02,4.54,Deferred
1025,4054,4019,4,432,2025-03-31,5.02,Joined
1026,1176,3426,17,560,2025-11-18,10.5,Joined
1027,726,2102,14,37,2024-01-13,10.23,Confirmed
1028,2521,885,18,982,2024-12-18,12.39,Dropped
1029,77,4303,57,80,2024-10-27,4.31,Deferred
1030,1178,4624,63,148,2025-09-11,6.01,Joined
1031,998,1359,27,830,2026-06-30,3.77,Joined
1032,2478,4108,7,915,2026-02-14,3.48,Confirmed
1033,1889,3647,22,666,2025-07-30,3.4,Joined
1034,3214,1937,22,359,2025-12-10,8.44,Confirmed
1035,2906,546,21,529,2023-08-27,3.28,Deferred
1036,2156,668,42,260,2024-12-27,13.75,Deferred
1037,3043,1623,49,163,2026-04-16,5.88,Joined
1038,2357,3271,87,950,2023-08-25,8.19,Joined
1039,3693,3119,60,160,2026-02-14,7.13,Joined
1040,3727,711,62,75,2024-12-19,6.79,Deferred
1041,3606,3714,69,6,2024-08-17,6.02,Confirmed
1042,1485,1138,70,160,2023-11-10,6.37,Joined
1043,3058,2936,69,821,2025-10-01,8.02,Joined
1044,3752,2049,93,334,2024-08-03,6.27,Joined
1045,3311,4660,10,7,2024-01-31,5.71,Confirmed
1046,419,3273,67,773,2026-03-23,2.97,Joined
1047,2508,4817,55,625,2025-08-15,4.54,Confirmed
1048,1754,3355,44,635,2024-07-31,3.76,Joined
1049,1315,4149,85,282,2023-12-05,4.49,Joined
1050,1736,2032,2,686,2023-11-19,25.73,Confirmed
1051,1772,3252,49,15,2024-12-16,4.29,Joined
1052,495,1719,42,341,2023-07-08,5.31,Joined
1053,2233,2991,52,870,2026-06-30,4.13,Confirmed
1054,892,2081,27,561,2024-02-01,2.82,Deferred
1055,1539,3689,6,380,2025-07-07,2.58,Joined
1056,1683,87,69,490,2024-07-12,2.8,Deferred
1057,2816,3867,66,289,2025-06-29,7.9,Joined
1058,1830,3565,57,639,2024-11-25,5.33,Deferred
1059,2449,4786,48,321,2025-04-20,3.85,Joined
1060,2513,4835,35,873,2024-10-15,5.57,Confirmed
1061,3863,2558,13,438,2026-05-19,5.05,Confirmed
1062,3401,1428,72,574,2024-11-17,5.08,Joined
1063,3337,3719,75,334,2026-04-17,6.58,Joined
1064,4230,3731,61,326,2024-06-14,9.83,Confirmed
1065,1093,268,54,121,2024-10-08,4.54,Dropped
1066,3839,667,75,654,2024-11-23,9.24,Dropped
1067,206,3709,45,574,2024-08-19,7.39,Joined
1068,1095,1903,66,523,2025-06-11,4.3,Confirmed
1069,2288,3543,94,818,2024-08-03,4.07,Joined
1070,2899,2347,72,925,2024-10-06,6.47,Dropped
1071,990,2298,83,993,2025-02-08,4.35,Joined
1072,1936,1200,64,321,2025-04-17,4.09,Deferred
1073,2276,3823,51,657,2024-03-30,20.97,Confirmed
1074,4040,4982,48,499,2025-02-20,3.42,Dropped
1075,1789,676,5,326,2026-03-23,9.2,Joined
1076,855,4886,14,360,2025-06-18,4.58,Confirmed
1077,567,4547,82,899,2025-06-09,5.22,Joined
1078,3516,1650,64,787,2023-12-17,3.89,Deferred
1079,3334,3011,50,85,2023-10-01,4.45,Confirmed
1080,1636,2425,39,902,2025-11-13,5.12,Joined
1081,1661,4112,40,561,2023-12-29,2.46,Joined
1082,2700,1787,46,81,2024-12-02,7.34,Joined
1083,683,1586,44,260,2024-10-04,5.42,Joined
1084,486,509,69,815,2025-06-27,7.03,Deferred
1085,2706,1464,46,627,2024-01-31,4.31,Dropped
1086,3245,1023,66,46,2024-09-22,3.96,Joined
1087,1089,2536,53,690,2024-03-27,3.8,Joined
1088,2154,3026,100,448,2023-11-12,11.91,Joined
1089,427,65,66,14,2025-03-07,6.36,Joined
1090,2509,1718,12,360,2024-06-04,12.45,Deferred
1091,923,610,46,721,2026-06-23,11.52,Confirmed
1092,2411,1171,20,302,2024-03-24,2.33,Confirmed
1093,3566,1128,59,316,2026-03-06,3.49,Joined
1094,2404,68,70,120,2024-04-13,5.04,Confirmed
1095,2150,3283,47,781,2024-12-31,6.21,Joined
1096,130,2420,52,560,2025-11-20,12.76,Deferred
1097,4187,2709,97,804,2026-06-30,9.9,Confirmed
1098,1295,3818,48,429,2025-05-30,10.29,Joined
1099,1318,481,90,135,2023-12-05,3.77,Dropped
1100,1155,3996,17,689,2024-12-03,2.74,Joined
1101,3504,137,63,587,2023-11-22,16.95,Deferred
1102,3404,3158,56,742,2023-10-30,8.85,Dropped
1103,1695,1499,78,342,2024-03-22,7.22,Dropped
1104,1873,4749,59,197,2023-10-06,3.15,Joined
1105,410,2409,90,64,2025-05-09,5.16,Joined
1106,3552,4747,10,320,2023-10-09,6.25,Joined
1107,1631,4538,66,314,2026-02-11,3.19,Joined
1108,837,2420,52,779,2025-12-11,5.05,Joined
1109,3892,1916,54,388,2025-01-28,5.13,Joined
1110,1260,4390,37,6,2025-07-29,3.68,Joined
1111,1832,1823,77,909,2025-08-13,5.1,Joined
1112,2423,2075,85,487,2026-05-07,4.86,Joined
1113,1508,203,97,710,2024-11-01,7.57,Joined
1114,1494,1822,70,959,2024-11-06,10.1,Joined
1115,3000,4516,5,183,2026-04-01,9.26,Joined
1116,1901,2521,87,304,2023-09-27,9.08,Joined
1117,1133,1714,14,200,2024-02-29,16.17,Joined
1118,3534,3958,55,649,2023-08-17,10.46,Joined
1119,1373,2983,97,537,2026-01-14,10.03,Joined
1120,1971,781,28,180,2025-09-03,17.93,Joined
1121,28,276,47,598,2024-11-06,4.45,Confirmed
1122,2618,3474,78,804,2024-07-13,5.65,Joined
1123,2434,2398,68,238,2024-11-06,4.6,Joined
1124,2431,4546,46,218,2023-12-30,8.3,Joined
1125,3267,2139,78,229,2024-10-20,7.85,Confirmed
1126,4295,4440,7,77,2025-06-27,9.34,Joined
1127,2457,3575,100,874,2025-02-22,7.3,Joined
1128,2407,4047,87,997,2024-11-03,7.77,Confirmed
1129,4200,4207,92,347,2026-02-27,6.17,Dropped
1130,2881,4883,87,515,2025-12-03,7.5,Dropped
1131,3048,804,59,79,2024-06-25,5.05,Confirmed
1132,2795,1332,73,530,2023-12-13,11.63,Joined
1133,509,1952,35,606,2025-06-27,5.88,Joined
1134,3664,2050,25,119,2025-09-16,5.35,Joined
1135,2653,3089,71,251,2024-02-05,20.59,Joined
1136,1616,521,68,201,2025-06-09,4.18,Joined
1137,1925,2573,71,678,2024-07-27,11.58,Deferred
1138,2785,2054,35,737,2023-09-28,3.76,Joined
1139,488,3216,95,167,2024-11-07,4.67,Joined
1140,1353,1411,78,838,2024-08-27,2.83,Joined
1141,1866,1789,68,523,2025-04-18,4.93,Confirmed
1142,4074,3600,63,740,2025-09-13,6.98,Confirmed
1143,4039,2699,27,973,2025-08-08,8.91,Confirmed
1144,2790,783,16,368,2023-10-13,8.71,Confirmed
1145,3012,4853,55,172,2025-01-18,4.16,Confirmed
1146,2903,313,25,670,2024-07-16,5.18,Confirmed
1147,3668,3563,41,204,2025-10-13,9.14,Joined
1148,131,919,17,535,2023-12-26,7.06,Joined
1149,3178,1563,92,909,2024-03-29,10.85,Joined
1150,928,185,57,793,2023-10-12,3.38,Confirmed
1151,1395,2226,75,269,2025-06-29,6.12,Deferred
1152,190,648,3,821,2024-08-20,3.62,Confirmed
1153,3121,3822,63,298,2025-12-25,4.59,Joined
1154,3657,4480,58,479,2025-03-29,9.75,Joined
1155,1228,2387,16,142,2026-02-28,6.22,Confirmed
1156,2674,2524,48,209,2026-06-13,3.21,Confirmed
1157,431,429,54,160,2026-04-21,7.82,Joined
1158,540,932,33,80,2024-10-21,4.66,Confirmed
1159,2698,2059,76,519,2024-12-02,4.31,Joined
1160,1652,2276,34,243,2024-01-29,4.41,Confirmed
1161,590,4310,13,134,2024-08-06,5.95,Dropped
1162,679,2795,19,504,2023-09-23,7.06,Deferred
1163,3076,70,5,367,2024-01-01,4.95,Joined
1164,3537,2058,84,960,2023-11-26,5.68,Confirmed
1165,3203,2410,24,976,2025-12-26,8.68,Deferred
1166,2517,2929,4,680,2024-11-16,3.78,Joined
1167,4260,3896,12,581,2023-10-09,11.53,Joined
1168,389,1541,98,427,2023-10-08,7.27,Joined
1169,670,3635,19,177,2026-05-13,4.75,Joined
1170,1774,3393,80,684,2025-02-08,5.87,Joined
1171,957,4838,81,804,2026-01-11,17.8,Joined
1172,4265,279,37,206,2024-03-30,5.05,Deferred
1173,1679,2915,4,934,2025-11-26,8.91,Dropped
1174,1752,4282,37,137,2025-08-24,3.35,Dropped
1175,3154,194,75,607,2024-03-09,8.34,Deferred
1176,3661,4154,62,150,2024-04-13,9.57,Deferred
1177,1457,1862,59,728,2024-05-16,8.03,Joined
1178,178,1311,32,77,2025-04-30,8.25,Confirmed
1179,1406,3158,56,828,2025-11-11,5.89,Joined
1180,1967,1855,32,335,2023-10-21,10.88,Joined
1181,399,2074,74,614,2026-02-20,6.44,Joined
1182,2458,1449,89,959,2023-12-05,8.73,Confirmed
1183,3342,1336,74,403,2024-06-01,2.81,Joined
1184,1327,1105,51,403,2023-09-20,2.76,Confirmed
1185,1685,863,54,787,2026-05-30,7.27,Deferred
1186,1735,3187,62,249,2024-06-19,8.81,Deferred
1187,2379,4612,70,584,2025-02-22,10.58,Deferred
1188,223,4590,19,965,2024-02-04,5.52,Joined
1189,428,4148,62,91,2025-06-04,6.11,Joined
1190,3937,4103,73,317,2025-11-12,6.08,Deferred
1191,2002,2103,99,921,2023-12-18,6.95,Joined
1192,2454,4896,2,996,2023-12-14,4.92,Joined
1193,3204,3884,95,425,2026-03-22,8.31,Dropped
1194,2020,208,2,583,2024-04-06,7.39,Joined
1195,798,670,88,243,2025-03-08,3.71,Confirmed
1196,2755,2992,83,489,2025-06-26,5.98,Joined
1197,3681,1480,85,675,2025-12-01,6.02,Joined
1198,3742,3408,24,582,2025-01-07,6.14,Confirmed
1199,2094,163,66,469,2026-01-12,4.72,Confirmed
1200,2303,3802,6,813,2025-12-20,6.34,Joined
1201,1158,3859,44,437,2023-11-19,6.12,Dropped
1202,2874,1563,92,874,2025-09-26,9.67,Confirmed
1203,381,3293,39,761,2024-11-20,6.99,Joined
1204,870,4952,50,254,2025-02-16,6.26,Joined
1205,1420,3328,10,17,2025-08-25,4.5,Dropped
1206,406,2485,41,534,2025-09-19,8.87,Joined
1207,3168,2360,8,622,2025-09-27,3.48,Confirmed
1208,423,3884,95,27,2023-08-18,6.0,Joined
1209,2325,1404,38,756,2025-06-21,12.72,Confirmed
1210,2663,3260,98,498,2026-04-07,7.93,Joined
1211,2591,1808,85,859,2025-03-01,10.19,Joined
1212,99,1977,77,67,2025-12-30,5.06,Joined
1213,3179,1624,76,639,2025-02-26,3.11,Confirmed
1214,1227,3829,90,350,2025-02-23,6.79,Joined
1215,2197,4928,6,297,2025-01-31,6.32,Deferred
1216,2933,4101,11,759,2025-06-19,15.1,Joined
1217,2558,5000,27,276,2023-11-16,5.99,Joined
1218,1797,1471,33,658,2024-02-15,10.72,Joined
1219,325,170,22,628,2024-05-26,3.05,Joined
1220,690,4665,16,172,2023-10-23,3.73,Confirmed
1221,1785,4688,23,368,2025-11-12,5.57,Joined
1222,3609,1458,50,990,2024-09-10,7.9,Deferred
1223,2127,2584,99,874,2025-01-17,4.58,Joined
1224,2427,3078,16,60,2025-03-14,6.43,Dropped
1225,1379,4893,26,410,2025-09-12,4.69,Joined
1226,1148,1575,10,51,2025-01-13,5.81,Confirmed
1227,2284,2100,66,119,2026-04-03,14.88,Joined
1228,527,473,75,771,2024-06-19,14.1,Joined
1229,1848,3077,29,357,2024-12-29,6.88,Confirmed
1230,3246,3292,51,932,2025-12-09,6.59,Joined
1231,4248,798,64,660,2026-04-19,4.23,Joined
1232,3051,113,95,886,2024-12-12,8.96,Confirmed
1233,3144,3806,57,251,2024-03-27,19.99,Joined
1234,1045,294,46,256,2026-01-17,2.45,Deferred
1235,149,4492,35,846,2024-06-02,7.31,Joined
1236,2548,3057,50,785,2025-08-01,4.76,Confirmed
1237,1190,2951,38,558,2024-03-16,5.44,Joined
1238,1253,2527,6,394,2023-12-06,6.91,Deferred
1239,3619,3735,88,699,2024-09-15,4.63,Joined
1240,724,1877,75,88,2025-07-17,6.96,Confirmed
1241,880,4667,12,736,2025-10-04,3.58,Deferred
1242,262,4385,71,253,2023-10-24,4.42,Joined
1243,1747,1395,65,177,2024-06-23,12.53,Dropped
1244,4012,3436,27,265,2025-10-27,13.17,Joined
1245,1282,1732,6,510,2024-11-16,7.61,Confirmed
1246,2970,2957,1,352,2023-12-26,6.03,Joined
1247,4235,947,27,998,2026-03-22,4.85,Confirmed
1248,2067,4027,43,764,2024-03-11,7.08,Joined
1249,3437,1358,21,43,2025-04-25,5.53,Joined
1250,2959,4961,18,370,2025-04-12,8.32,Joined
1251,840,2024,73,93,2024-04-27,12.57,Joined
1252,1980,729,40,106,2026-01-30,4.34,Deferred
1253,218,1062,4,603,2025-09-15,4.42,Confirmed
1254,1896,1703,83,493,2025-07-14,7.0,Joined
1255,3063,4731,10,619,2026-02-04,3.12,Joined
1256,1014,3633,95,397,2025-07-08,7.08,Dropped
1257,1973,2520,86,291,2026-04-28,2.67,Confirmed
1258,2372,109,16,752,2025-02-18,7.02,Joined
1259,3896,3477,53,934,2025-01-10,5.84,Confirmed
1260,36,3808,51,358,2025-10-20,4.92,Joined
1261,2462,2141,82,925,2025-12-31,13.4,Joined
1262,227,4045,31,138,2026-02-16,9.5,Deferred
1263,1181,354,48,517,2023-09-30,4.5,Joined
1264,1245,2603,64,643,2025-07-07,6.21,Joined
1265,2647,3781,30,855,2026-03-24,10.75,Confirmed
1266,1686,2686,51,471,2024-04-10,7.54,Confirmed
1267,3222,666,82,954,2025-02-21,2.74,Joined
1268,615,2480,78,430,2026-04-20,3.33,Deferred
1269,4213,1896,87,326,2025-11-15,4.29,Confirmed
1270,1049,3382,14,967,2025-05-09,8.71,Confirmed
1271,1271,49,48,307,2025-12-12,6.46,Confirmed
1272,4262,4224,98,731,2026-05-09,4.28,Joined
1273,3304,1019,87,185,2026-04-12,3.73,Confirmed
1274,439,3707,4,925,2023-08-03,4.48,Dropped
1275,750,2516,16,13,2025-12-15,8.08,Joined
1276,2850,3534,33,852,2024-09-05,7.69,Confirmed
1277,2386,2475,1,722,2025-12-07,4.02,Joined
1278,430,1919,97,887,2025-04-14,7.96,Joined
1279,407,3170,83,939,2024-08-06,2.37,Deferred
1280,962,3691,95,763,2024-12-08,3.83,Dropped
1281,433,3599,63,602,2026-01-04,6.5,Deferred
1282,3650,4260,23,158,2024-10-20,3.38,Joined
1283,1043,134,36,713,2026-02-11,4.46,Confirmed
1284,3851,367,13,781,2024-05-01,4.67,Joined
1285,1833,2223,12,388,2025-04-09,10.54,Joined
1286,2237,1435,64,82,2025-09-26,5.49,Dropped
1287,1251,2989,35,124,2024-03-04,8.09,Joined
1288,3454,2233,61,821,2025-03-29,5.34,Joined
1289,3406,3701,31,392,2026-05-11,15.0,Joined
1290,2101,102,96,424,2024-02-11,6.75,Joined
1291,3573,1866,99,896,2024-02-12,11.3,Confirmed
1292,1329,1489,19,184,2024-04-08,5.46,Deferred
1293,22,1664,58,760,2025-08-22,5.95,Deferred
1294,1200,4034,33,293,2026-03-23,2.78,Joined
1295,1119,1515,60,647,2023-10-02,13.97,Joined
1296,3688,4619,25,306,2024-07-26,5.77,Joined
1297,703,1864,40,721,2026-04-21,5.61,Dropped
1298,3459,3294,28,720,2024-11-22,8.16,Confirmed
1299,570,2185,81,830,2024-09-28,2.71,Joined
1300,2016,3892,82,481,2026-03-23,4.82,Deferred
1301,3800,3263,53,381,2024-04-02,5.84,Confirmed
1302,1932,3490,95,362,2025-10-01,5.34,Deferred
1303,3213,77,9,888,2025-05-13,9.51,Joined
1304,1979,2137,79,607,2024-03-04,7.79,Dropped
1305,2095,1473,21,115,2026-05-16,6.0,Confirmed
1306,539,1615,4,838,2025-05-02,8.53,Confirmed
1307,2333,3420,35,535,2025-01-28,3.19,Joined
1308,3132,2203,54,708,2025-09-22,3.63,Deferred
1309,3476,4339,34,136,2023-08-24,6.13,Deferred
1310,2734,3888,65,37,2024-10-02,6.31,Joined
1311,1999,3019,54,700,2026-05-26,5.84,Joined
1312,760,2577,9,346,2026-02-04,5.22,Confirmed
1313,316,61,99,502,2026-02-15,5.96,Joined
1314,1502,4621,82,322,2025-06-12,6.04,Confirmed
1315,3710,341,59,686,2023-12-29,25.58,Joined
1316,14,885,18,744,2024-05-23,6.58,Joined
1317,2175,1249,54,395,2025-02-21,3.11,Joined
1318,446,66,58,464,2026-03-30,7.8,Joined
1319,591,2697,77,630,2026-01-23,3.22,Joined
1320,1968,2211,87,483,2025-09-11,11.86,Joined
1321,155,824,12,607,2024-01-28,3.85,Joined
1322,2049,4608,70,813,2025-11-02,5.24,Confirmed
1323,208,4761,47,91,2025-06-10,4.72,Joined
1324,181,1795,30,983,2026-03-25,5.95,Confirmed
1325,3396,1342,42,817,2025-06-17,5.58,Confirmed
1326,4107,3100,53,639,2023-11-23,5.93,Deferred
1327,1633,3665,17,237,2025-07-03,3.14,Confirmed
1328,2794,1424,20,390,2026-06-19,2.64,Deferred
1329,4034,122,58,253,2025-08-19,6.3,Dropped
1330,2023,2827,75,513,2024-01-05,7.65,Confirmed
1331,169,1569,35,517,2023-09-28,4.53,Joined
1332,3876,204,14,654,2024-07-17,5.71,Joined
1333,1874,119,71,415,2025-12-18,6.56,Dropped
1334,3622,2788,56,407,2024-01-11,7.72,Confirmed
1335,3996,2918,92,367,2024-12-15,9.5,Deferred
1336,4232,2710,51,307,2024-10-05,7.89,Dropped
1337,2595,4666,12,505,2024-09-15,5.8,Joined
1338,2640,3364,68,560,2024-12-28,6.95,Confirmed
1339,933,327,42,932,2026-06-23,4.28,Joined
1340,3953,2441,98,649,2024-05-12,2.68,Dropped
1341,3941,3150,67,700,2025-12-31,4.53,Confirmed
1342,2239,738,53,717,2025-12-24,20.65,Joined
1343,821,597,36,526,2026-06-01,5.96,Confirmed
1344,3131,2921,7,571,2024-05-16,2.54,Deferred
1345,1225,3735,88,278,2024-08-08,9.62,Joined
1346,3556,966,19,971,2024-01-21,4.55,Dropped
1347,2022,4172,90,567,2025-05-30,4.87,Dropped
1348,3210,1858,4,603,2024-02-26,9.3,Joined
1349,304,1695,84,733,2026-03-01,7.99,Dropped
1350,1083,4898,97,605,2024-11-13,4.27,Confirmed
1351,3167,4160,21,367,2024-01-07,4.62,Confirmed
1352,1111,4238,95,661,2024-11-21,6.2,Joined
1353,3551,2263,36,432,2025-07-23,5.93,Joined
1354,2989,3829,90,361,2025-07-05,3.54,Dropped
1355,2589,4124,34,573,2025-04-18,7.25,Joined
1356,3265,403,95,29,2025-01-13,3.22,Joined
1357,3795,3513,85,453,2025-11-16,5.28,Deferred
1358,3866,1945,79,480,2025-08-26,4.77,Joined
1359,1864,586,77,380,2024-11-25,4.01,Confirmed
1360,387,2337,11,87,2025-06-10,2.69,Joined
1361,107,340,71,756,2026-04-27,13.21,Confirmed
1362,2633,2952,67,831,2025-01-07,4.45,Confirmed
1363,1493,3746,59,580,2023-10-11,8.69,Joined
1364,555,3085,6,225,2025-09-28,7.34,Joined
1365,809,1206,18,252,2024-08-20,5.6,Confirmed
1366,3499,4626,63,42,2024-09-08,27.6,Deferred
1367,3129,3491,13,730,2025-04-23,4.62,Joined
1368,686,4810,37,65,2026-03-12,3.35,Joined
1369,2932,496,90,497,2023-12-25,10.02,Confirmed
1370,3182,2368,28,553,2024-01-08,6.52,Joined
1371,4274,4107,4,57,2023-12-19,9.36,Joined
1372,3910,2251,13,293,2025-05-05,7.88,Joined
1373,4294,21,56,209,2026-03-25,5.02,Joined
1374,1734,663,73,132,2024-08-12,6.07,Joined
1375,2389,1489,19,535,2025-02-01,3.12,Joined
1376,3002,2221,55,321,2023-11-11,5.05,Joined
1377,288,487,70,703,2024-05-31,2.47,Joined
1378,1016,961,21,523,2025-03-06,3.36,Dropped
1379,3033,3042,68,35,2025-07-19,4.37,Joined
1380,721,216,35,91,2026-01-02,6.63,Confirmed
1381,2034,2456,68,159,2024-01-01,11.26,Dropped
1382,1239,2736,17,471,2025-08-22,3.83,Joined
1383,531,760,56,51,2023-08-22,6.03,Joined
1384,2551,4658,87,566,2026-06-10,6.76,Deferred
1385,3820,2499,89,237,2025-07-07,3.46,Confirmed
1386,2126,1267,15,411,2024-05-12,14.02,Joined
1387,544,2158,21,662,2025-08-25,7.06,Joined
1388,279,1522,43,179,2025-07-28,4.37,Joined
1389,1445,2598,33,159,2025-04-12,14.14,Confirmed
1390,818,4141,92,584,2025-03-08,11.27,Joined
1391,709,3072,86,34,2025-01-20,6.32,Confirmed
1392,2888,4974,34,468,2023-10-01,3.92,Confirmed
1393,2915,4371,29,156,2023-10-12,6.86,Joined
1394,593,908,57,25,2025-06-18,9.24,Confirmed
1395,1489,658,24,163,2025-03-12,7.66,Joined
1396,298,2499,89,860,2023-08-12,4.56,Dropped
1397,675,35,80,669,2023-08-25,5.26,Confirmed
1398,1969,3835,28,674,2025-12-21,5.7,Joined
1399,4176,3030,78,84,2024-03-19,9.82,Dropped
1400,1099,4007,35,702,2025-06-25,3.12,Joined
1401,4259,917,5,94,2025-04-06,4.5,Joined
1402,1626,4866,3,535,2024-01-31,8.12,Joined
1403,1625,1465,39,634,2024-03-22,8.35,Joined
1404,2598,1059,40,95,2025-09-23,5.19,Dropped
1405,2898,1676,45,568,2024-01-06,2.99,Joined
1406,3206,3705,96,380,2026-05-16,3.98,Joined
1407,126,2395,2,149,2025-01-27,6.91,Joined
1408,3394,2660,35,23,2026-06-30,7.42,Joined
1409,3185,877,37,112,2024-09-06,4.88,Confirmed
1410,30,3908,7,364,2024-04-25,6.76,Deferred
1411,2038,4425,89,720,2024-10-01,7.93,Deferred
1412,3986,3099,23,387,2024-05-27,3.58,Joined
1413,1945,4584,93,36,2024-12-06,3.72,Joined
1414,2847,125,63,854,2025-03-17,5.92,Joined
1415,3838,65,66,356,2024-09-25,4.38,Joined
1416,2846,1672,9,429,2025-06-05,11.06,Joined
1417,1332,2988,85,831,2024-07-13,3.72,Joined
1418,3985,3112,10,839,2025-02-20,4.21,Joined
1419,1217,4855,57,341,2025-09-23,3.92,Joined
1420,1507,1861,77,585,2024-09-10,6.71,Joined
1421,224,1523,96,498,2026-01-03,7.48,Confirmed
1422,3257,3812,90,394,2024-12-21,4.79,Confirmed
1423,1221,4598,69,704,2024-05-28,2.81,Joined
1424,4300,4028,17,425,2024-03-06,4.24,Joined
1425,3978,630,4,605,2023-12-10,9.26,Joined
1426,3549,3489,39,646,2024-07-19,7.08,Joined
1427,2209,1684,33,57,2025-11-09,4.22,Dropped
1428,3631,3916,62,320,2025-09-28,11.71,Joined
1429,2686,1996,46,691,2025-02-13,5.16,Dropped
1430,2170,3287,66,660,2023-10-28,9.09,Confirmed
1431,3774,615,23,470,2025-03-01,5.71,Joined
1432,630,1292,63,348,2024-04-21,4.34,Joined
1433,2787,1888,42,385,2024-03-11,7.67,Joined
1434,117,606,44,919,2025-04-12,2.86,Dropped
1435,4181,4793,59,654,2024-04-01,2.45,Confirmed
1436,1455,4558,38,410,2024-01-08,2.93,Confirmed
1437,1249,4617,16,619,2026-03-15,4.69,Joined
1438,2776,2012,6,781,2024-02-16,2.59,Joined
1439,4078,3130,27,988,2025-01-03,7.69,Confirmed
1440,4122,3203,75,416,2025-11-27,11.26,Dropped
1441,535,279,37,889,2025-07-12,6.94,Confirmed
1442,1301,568,86,126,2024-12-14,7.43,Joined
1443,2527,2444,92,634,2024-04-02,8.62,Joined
1444,2919,4223,53,918,2023-10-12,13.72,Joined
1445,992,3541,6,418,2026-01-29,5.26,Joined
1446,2815,4976,7,244,2025-07-28,3.6,Joined
1447,953,1787,46,854,2025-03-16,7.03,Confirmed
1448,4148,4494,3,945,2024-07-14,6.31,Confirmed
1449,1787,2027,77,1,2024-01-21,6.57,Confirmed
1450,429,32,60,601,2024-04-23,7.54,Deferred
1451,300,3645,65,584,2024-02-08,6.96,Confirmed
1452,2561,4438,77,323,2024-11-29,6.0,Deferred
1453,3180,3025,13,766,2025-04-30,10.83,Confirmed
1454,4268,300,69,132,2024-06-08,6.68,Deferred
1455,2281,1320,69,198,2026-05-11,6.31,Joined
1456,1220,543,12,200,2024-05-27,4.37,Joined
1457,2422,4055,48,966,2026-02-23,10.13,Joined
1458,1261,2312,36,96,2024-12-16,15.36,Joined
1459,3689,911,73,295,2026-06-20,9.23,Confirmed
1460,2460,3991,15,679,2023-11-07,5.88,Deferred
1461,269,197,6,118,2024-05-20,3.53,Confirmed
1462,2947,1211,73,198,2026-05-07,3.8,Confirmed
1463,2907,3454,81,972,2025-04-04,5.43,Joined
1464,1740,4574,100,255,2024-05-20,8.94,Dropped
1465,664,1824,19,325,2025-11-27,5.5,Joined
1466,1259,4628,82,742,2025-01-17,4.45,Joined
1467,3711,226,15,740,2026-05-23,12.27,Dropped
1468,393,2301,20,513,2025-12-30,3.52,Joined
1469,1355,4021,27,757,2023-09-23,6.49,Dropped
1470,2141,2592,73,529,2026-02-11,5.53,Confirmed
1471,2789,2591,97,625,2025-07-21,4.54,Joined
1472,2412,979,87,204,2025-02-25,5.92,Deferred
1473,792,664,57,847,2024-03-02,13.48,Joined
1474,1986,3484,73,785,2024-05-31,6.92,Joined
1475,1362,4617,16,988,2025-09-23,2.99,Joined
1476,2076,1130,90,36,2024-10-07,9.49,Joined
1477,2072,2109,35,227,2025-06-04,6.39,Confirmed
1478,811,1256,58,1,2024-06-18,4.66,Joined
1479,2334,3091,50,343,2025-02-06,8.98,Joined
1480,4293,832,78,343,2025-06-01,4.48,Joined
1481,1872,670,88,695,2026-06-30,3.24,Joined
1482,1384,1101,51,517,2025-04-16,5.53,Joined
1483,936,4215,84,830,2024-10-21,2.65,Confirmed
1484,3829,2422,93,787,2023-11-16,4.15,Confirmed
1485,1174,2367,19,157,2025-02-17,16.45,Joined
1486,618,3017,67,26,2025-06-23,5.03,Dropped
1487,2096,3539,13,113,2025-07-17,5.22,Confirmed
1488,3660,3796,3,447,2024-12-14,4.66,Joined
1489,2399,3491,13,649,2023-09-07,11.28,Joined
1490,3564,1884,72,854,2024-01-10,18.29,Confirmed
1491,3811,1313,68,327,2025-06-17,6.67,Confirmed
1492,3411,3208,60,4,2026-06-11,5.64,Joined
1493,3363,2813,35,297,2024-10-05,5.7,Confirmed
1494,3807,4295,88,697,2024-07-05,5.7,Joined
1495,1713,3038,13,830,2023-11-21,9.22,Joined
1496,415,3381,6,413,2023-08-06,6.26,Joined
1497,816,4987,29,76,2024-03-09,3.66,Joined
1498,1765,1661,42,864,2024-02-23,6.53,Joined
1499,4278,4171,48,339,2025-06-22,5.15,Joined
1500,2684,1725,53,31,2023-09-28,3.13,Confirmed
1501,3119,4604,8,855,2025-01-24,7.13,Joined
1502,3494,4484,50,821,2024-07-18,2.92,Joined
1503,3221,4427,99,75,2024-07-01,3.95,Joined
1504,1961,194,75,873,2025-11-23,6.48,Joined
1505,589,677,57,470,2025-02-22,5.14,Confirmed
1506,734,3303,69,571,2024-06-22,3.18,Confirmed
1507,1453,4182,81,221,2026-04-07,2.6,Joined
1508,2747,4297,54,49,2025-07-06,4.57,Joined
1509,3586,1597,98,953,2023-09-09,3.2,Deferred
1510,2102,2191,17,644,2023-11-20,6.68,Deferred
1511,195,489,80,584,2025-02-09,3.06,Joined
1512,2705,974,10,953,2023-11-30,6.34,Confirmed
1513,2685,1231,58,792,2024-07-28,5.49,Confirmed
1514,584,3118,69,14,2025-01-06,6.24,Dropped
