job_id,company_id,title,department,package_lpa,job_type,posted_date,status
1807,33,Associate Consultant,Computer Science,6.11,Full-Time,2024-01-27,Closed
1808,921,ML Engineer,Computer Science,6.1,Full-Time,2023-09-13,Open
1809,469,Data Scientist,Electrical Engineering,3.84,Internship,2025-11-12,Filled
1810,40,DevOps Engineer,Civil Engineering,9.86,Internship,2025-01-20,Open
1811,15,Graduate Trainee Engineer,Commerce,4.41,Full-Time,2024-10-06,Filled
1812,369,Software Engineer,Computer Science,4.43,Full-Time,2024-09-16,Open
1813,206,Data Scientist,Computer Science,14.8,Internship + PPO,2024-12-18,Closed
1814,833,Systems Engineer,Electrical Engineering,4.19,Internship + PPO,2024-09-04,Filled
1815,965,Software Engineer,Business Administration,5.49,Internship,2025-09-26,Open
1816,236,Cloud Engineer,Computer Science,4.01,Internship,2026-03-13,Filled
1817,401,Frontend Developer,Commerce,3.66,Full-Time,2025-07-26,Closed
1818,399,QA Engineer,Electrical Engineering,3.72,Internship,2024-10-14,Filled
1819,413,Frontend Developer,Civil Engineering,6.55,Full-Time,2023-06-11,Filled
1820,433,Cloud Engineer,Commerce,5.65,Full-Time,2026-01-13,Filled
1821,217,ML Engineer,Electrical Engineering,8.53,Full-Time,2023-09-13,Open
1822,80,Software Engineer,Civil Engineering,8.01,Full-Time,2024-10-09,Filled
1823,497,Software Engineer,Electronics & Communication,4.73,Full-Time,2026-01-18,Closed
1824,453,ML Engineer,Business Administration,5.43,Internship + PPO,2026-02-25,Filled
1825,197,Business Analyst,Artificial Intelligence & ML,2.97,Full-Time,2023-07-19,Filled
1826,483,Frontend Developer,Electrical Engineering,7.16,Full-Time,2025-10-19,Closed
1827,351,Backend Developer,Computer Science,17.86,Full-Time,2024-01-19,Closed
1828,177,Full Stack Developer,Computer Science,4.23,Internship + PPO,2023-09-06,Filled
1829,564,Cloud Engineer,Commerce,6.17,Full-Time,2024-01-29,Open
1830,727,Cloud Engineer,Artificial Intelligence & ML,5.5,Full-Time,2025-04-02,Closed
1831,319,Frontend Developer,Artificial Intelligence & ML,8.66,Internship,2025-04-03,Closed
1832,816,Cloud Engineer,Business Administration,6.71,Full-Time,2024-08-03,Closed
1833,195,Associate Consultant,Computer Science,7.09,Internship + PPO,2026-04-06,Closed
1834,631,Business Analyst,Artificial Intelligence & ML,5.95,Full-Time,2024-12-31,Filled
1835,908,Software Engineer,Data Science,4.69,Internship,2025-02-19,Closed
1836,289,DevOps Engineer,Electronics & Communication,4.55,Full-Time,2024-04-23,Open
1837,714,Full Stack Developer,Computer Science,8.09,Full-Time,2026-03-23,Filled
1838,962,Business Analyst,Electrical Engineering,5.25,Full-Time,2025-11-27,Closed
1839,891,Backend Developer,Electronics & Communication,3.6,Full-Time,2025-03-06,Filled
1840,122,Full Stack Developer,Electronics & Communication,3.82,Internship,2023-06-27,Filled
1841,482,Data Analyst,Electrical Engineering,4.41,Full-Time,2025-06-08,Closed
1842,246,Cloud Engineer,Computer Science,2.96,Internship + PPO,2025-06-27,Filled
1843,200,Backend Developer,Electrical Engineering,14.36,Full-Time,2024-01-26,Closed
1844,97,Frontend Developer,Artificial Intelligence & ML,3.55,Internship + PPO,2024-04-17,Closed
1845,742,Data Analyst,Artificial Intelligence & ML,13.48,Full-Time,2023-11-13,Open
1846,974,QA Engineer,Electrical Engineering,6.59,Internship,2026-04-10,Closed
1847,145,Systems Engineer,Electrical Engineering,5.64,Full-Time,2023-06-28,Closed
1848,520,Backend Developer,Commerce,5.59,Internship + PPO,2024-02-06,Open
1849,609,Cloud Engineer,Business Administration,5.72,Internship + PPO,2024-02-02,Closed
1850,861,Data Analyst,Business Administration,3.4,Full-Time,2024-11-29,Open
1851,211,Full Stack Developer,Information Technology,5.67,Full-Time,2023-07-21,Filled
1852,613,Data Analyst,Electronics & Communication,5.55,Full-Time,2025-01-13,Closed
1853,959,Systems Engineer,Computer Science,5.33,Internship + PPO,2023-07-16,Closed
1854,494,Frontend Developer,Computer Science,6.37,Full-Time,2026-03-05,Closed
1855,987,Systems Engineer,Electrical Engineering,15.57,Full-Time,2024-12-14,Closed
1856,812,Full Stack Developer,Data Science,10.04,Full-Time,2023-10-17,Open
1857,353,Backend Developer,Electronics & Communication,6.04,Full-Time,2024-08-09,Open
1858,804,Data Scientist,Commerce,7.22,Full-Time,2026-01-24,Open
1859,717,Associate Consultant,Data Science,9.37,Internship,2024-03-24,Closed
1860,119,QA Engineer,Mechanical Engineering,6.27,Internship + PPO,2024-11-25,Filled
1861,964,QA Engineer,Commerce,3.95,Internship,2026-04-12,Filled
1862,403,Software Engineer,Commerce,9.62,Full-Time,2024-07-20,Closed
1863,800,ML Engineer,Electrical Engineering,12.46,Full-Time,2024-04-04,Filled
1864,239,Graduate Trainee Engineer,Mechanical Engineering,3.8,Internship,2024-05-30,Filled
1865,304,Data Scientist,Computer Science,6.32,Internship + PPO,2023-09-08,Filled
1866,922,Data Scientist,Mechanical Engineering,3.68,Internship,2025-06-21,Closed
1867,410,Associate Consultant,Computer Science,10.64,Full-Time,2025-09-20,Closed
1868,428,Data Analyst,Electronics & Communication,4.23,Full-Time,2025-11-15,Closed
1869,328,Graduate Trainee Engineer,Information Technology,9.34,Full-Time,2025-02-07,Filled
1870,837,QA Engineer,Mechanical Engineering,13.66,Full-Time,2024-07-21,Open
1871,781,Product Analyst,Information Technology,5.88,Full-Time,2025-01-29,Closed
1872,861,ML Engineer,Electrical Engineering,12.92,Full-Time,2024-03-07,Open
1873,453,Product Analyst,Mechanical Engineering,9.34,Full-Time,2023-10-21,Filled
1874,618,Data Scientist,Commerce,6.89,Internship,2025-10-29,Filled
1875,822,Graduate Trainee Engineer,Mechanical Engineering,3.43,Internship,2025-01-09,Filled
1876,957,Frontend Developer,Mechanical Engineering,5.52,Full-Time,2025-10-30,Filled
1877,223,Full Stack Developer,Mechanical Engineering,5.91,Full-Time,2025-10-23,Filled
1878,430,ML Engineer,Civil Engineering,5.47,Full-Time,2023-11-20,Filled
1879,551,Systems Engineer,Commerce,3.45,Full-Time,2025-03-07,Closed
1880,564,Full Stack Developer,Data Science,5.18,Full-Time,2024-12-25,Open
1881,371,Full Stack Developer,Computer Science,3.96,Full-Time,2024-01-27,Open
1882,47,Data Analyst,Civil Engineering,4.99,Full-Time,2025-03-16,Filled
1883,696,Systems Engineer,Mechanical Engineering,3.36,Full-Time,2025-07-21,Closed
1884,127,DevOps Engineer,Artificial Intelligence & ML,16.39,Internship + PPO,2024-01-07,Filled
1885,708,Cloud Engineer,Data Science,6.12,Full-Time,2026-02-05,Closed
1886,867,Backend Developer,Computer Science,6.78,Full-Time,2024-09-10,Open
1887,867,Backend Developer,Computer Science,5.15,Full-Time,2024-02-19,Filled
1888,455,Business Analyst,Mechanical Engineering,7.48,Internship,2024-12-27,Open
1889,135,Graduate Trainee Engineer,Mechanical Engineering,5.84,Full-Time,2024-10-05,Closed
1890,179,DevOps Engineer,Mechanical Engineering,13.35,Full-Time,2026-04-27,Open
1891,746,ML Engineer,Commerce,11.0,Internship + PPO,2023-12-30,Closed
1892,358,Software Engineer,Electronics & Communication,4.31,Internship + PPO,2025-07-31,Closed
1893,507,Software Engineer,Commerce,6.07,Full-Time,2025-03-26,Closed
1894,28,QA Engineer,Computer Science,5.09,Full-Time,2024-04-10,Closed
1895,683,Software Engineer,Computer Science,10.23,Full-Time,2024-11-11,Filled
1896,19,Backend Developer,Business Administration,6.32,Full-Time,2025-02-25,Filled
1897,691,Cloud Engineer,Data Science,8.68,Internship,2025-11-08,Closed
1898,612,DevOps Engineer,Civil Engineering,7.85,Full-Time,2025-10-26,Closed
1899,744,Software Engineer,Artificial Intelligence & ML,5.32,Internship + PPO,2026-01-13,Filled
1900,195,Data Scientist,Computer Science,2.5,Internship,2024-04-08,Closed
1901,977,QA Engineer,Electrical Engineering,9.56,Full-Time,2024-04-24,Filled
1902,469,Systems Engineer,Business Administration,2.5,Full-Time,2026-02-01,Closed
1903,911,Data Scientist,Mechanical Engineering,17.4,Internship,2025-10-05,Closed
1904,652,DevOps Engineer,Computer Science,7.62,Full-Time,2025-09-24,Filled
1905,621,Backend Developer,Artificial Intelligence & ML,4.79,Full-Time,2025-05-31,Filled
1906,277,DevOps Engineer,Computer Science,5.29,Full-Time,2024-07-01,Open
1907,29,Backend Developer,Mechanical Engineering,7.87,Internship,2024-03-28,Filled
1908,524,Product Analyst,Artificial Intelligence & ML,9.56,Full-Time,2023-08-28,Filled
1909,43,Data Analyst,Commerce,5.62,Full-Time,2023-07-31,Closed
1910,19,Frontend Developer,Artificial Intelligence & ML,5.47,Internship,2024-05-13,Closed
1911,219,Software Engineer,Artificial Intelligence & ML,7.62,Full-Time,2026-03-20,Closed
1912,6,Data Analyst,Business Administration,4.0,Full-Time,2025-06-11,Closed
1913,217,Business Analyst,Information Technology,3.31,Full-Time,2025-08-20,Closed
1914,704,Product Analyst,Business Administration,4.81,Internship,2023-06-07,Filled
1915,934,Graduate Trainee Engineer,Mechanical Engineering,8.2,Internship,2025-09-25,Filled
1916,587,QA Engineer,Business Administration,3.43,Full-Time,2025-09-04,Filled
1917,743,DevOps Engineer,Information Technology,5.2,Full-Time,2024-05-22,Open
1918,936,DevOps Engineer,Commerce,3.57,Internship + PPO,2025-10-15,Filled
1919,95,Software Engineer,Computer Science,4.74,Full-Time,2025-08-02,Closed
1920,417,Associate Consultant,Data Science,3.27,Full-Time,2025-07-14,Filled
1921,828,ML Engineer,Business Administration,8.49,Full-Time,2026-03-29,Closed
1922,21,Cloud Engineer,Electronics & Communication,3.5,Full-Time,2023-10-08,Filled
1923,209,Product Analyst,Computer Science,4.76,Internship + PPO,2026-02-21,Filled
1924,689,Systems Engineer,Electronics & Communication,7.18,Full-Time,2025-02-28,Filled
1925,541,Business Analyst,Business Administration,6.29,Internship,2025-06-26,Open
1926,36,Data Scientist,Electrical Engineering,7.03,Full-Time,2024-11-27,Closed
1927,527,Cloud Engineer,Computer Science,4.01,Full-Time,2026-03-28,Closed
1928,175,DevOps Engineer,Information Technology,7.35,Internship + PPO,2025-10-12,Open
1929,341,Product Analyst,Electronics & Communication,6.24,Full-Time,2025-12-07,Open
1930,499,ML Engineer,Civil Engineering,3.21,Full-Time,2024-04-17,Open
1931,173,ML Engineer,Commerce,8.6,Full-Time,2023-12-24,Closed
1932,922,Product Analyst,Artificial Intelligence & ML,5.17,Internship,2025-12-21,Filled
1933,341,Backend Developer,Information Technology,5.62,Internship,2023-06-18,Open
1934,549,DevOps Engineer,Computer Science,5.69,Internship,2023-08-24,Closed
1935,391,Frontend Developer,Business Administration,3.7,Internship,2024-08-08,Filled
1936,35,Product Analyst,Business Administration,3.75,Internship,2023-06-09,Filled
1937,643,Cloud Engineer,Civil Engineering,6.63,Internship,2025-05-09,Filled
1938,540,Cloud Engineer,Business Administration,11.64,Full-Time,2024-11-09,Filled
1939,31,DevOps Engineer,Commerce,2.5,Full-Time,2025-12-20,Closed
1940,175,Graduate Trainee Engineer,Civil Engineering,5.14,Full-Time,2023-08-31,Filled
1941,577,Backend Developer,Civil Engineering,15.47,Full-Time,2024-10-18,Closed
1942,831,Cloud Engineer,Electrical Engineering,4.03,Full-Time,2025-09-30,Closed
1943,373,Cloud Engineer,Artificial Intelligence & ML,3.54,Internship + PPO,2025-07-12,Closed
1944,383,Data Scientist,Computer Science,7.76,Internship + PPO,2024-03-04,Filled
1945,329,Data Analyst,Mechanical Engineering,4.48,Internship + PPO,2024-06-09,Closed
1946,36,ML Engineer,Business Administration,8.74,Internship + PPO,2023-10-22,Filled
1947,776,Data Scientist,Data Science,8.34,Full-Time,2023-07-31,Closed
1948,764,Frontend Developer,Computer Science,10.15,Full-Time,2025-09-27,Closed
1949,352,Cloud Engineer,Commerce,3.66,Full-Time,2025-03-17,Open
1950,494,ML Engineer,Civil Engineering,4.29,Full-Time,2026-01-31,Open
1951,793,ML Engineer,Computer Science,2.5,Full-Time,2024-08-29,Closed
1952,898,Systems Engineer,Business Administration,3.45,Internship,2026-03-18,Open
1953,60,Graduate Trainee Engineer,Mechanical Engineering,13.95,Full-Time,2023-06-18,Closed
1954,513,DevOps Engineer,Electronics & Communication,3.36,Internship,2025-11-28,Closed
1955,350,Systems Engineer,Mechanical Engineering,5.88,Internship + PPO,2025-04-15,Open
1956,825,Data Analyst,Electronics & Communication,5.07,Internship,2025-11-15,Open
1957,899,Systems Engineer,Business Administration,4.65,Full-Time,2025-10-04,Filled
1958,949,Software Engineer,Civil Engineering,3.36,Internship,2026-03-13,Closed
1959,224,Full Stack Developer,Electrical Engineering,5.15,Full-Time,2023-11-12,Filled
1960,890,DevOps Engineer,Information Technology,3.5,Internship + PPO,2026-02-21,Filled
1961,774,ML Engineer,Artificial Intelligence & ML,5.53,Full-Time,2024-09-24,Filled
1962,547,Systems Engineer,Information Technology,7.35,Full-Time,2024-07-15,Open
1963,377,Graduate Trainee Engineer,Electronics & Communication,5.9,Full-Time,2025-01-02,Open
1964,940,Graduate Trainee Engineer,Artificial Intelligence & ML,3.06,Internship,2024-01-31,Filled
1965,227,Data Scientist,Electronics & Communication,5.92,Full-Time,2025-04-23,Filled
1966,11,QA Engineer,Commerce,7.7,Internship,2024-12-05,Open
1967,550,Systems Engineer,Civil Engineering,10.27,Full-Time,2024-12-16,Filled
1968,362,Backend Developer,Information Technology,8.39,Internship,2024-10-17,Closed
1969,267,DevOps Engineer,Electronics & Communication,7.27,Full-Time,2026-03-14,Closed
1970,308,Backend Developer,Computer Science,5.76,Full-Time,2025-12-07,Closed
1971,490,ML Engineer,Commerce,4.49,Internship,2025-05-21,Open
1972,221,Data Scientist,Data Science,4.13,Full-Time,2026-02-03,Filled
1973,343,Software Engineer,Business Administration,6.49,Full-Time,2024-03-03,Open
1974,707,Graduate Trainee Engineer,Computer Science,5.61,Full-Time,2025-02-22,Closed
1975,757,DevOps Engineer,Civil Engineering,5.29,Full-Time,2025-11-19,Closed
1976,27,Frontend Developer,Computer Science,3.06,Full-Time,2025-08-30,Filled
1977,293,Full Stack Developer,Artificial Intelligence & ML,5.4,Full-Time,2024-01-22,Closed
1978,664,Frontend Developer,Data Science,6.47,Full-Time,2025-12-06,Closed
1979,615,Business Analyst,Information Technology,10.65,Internship,2025-07-30,Closed
1980,438,DevOps Engineer,Electrical Engineering,4.21,Full-Time,2026-02-19,Open
1981,266,Full Stack Developer,Electronics & Communication,5.19,Internship + PPO,2025-10-23,Open
1982,585,Cloud Engineer,Electrical Engineering,2.76,Full-Time,2025-03-09,Filled
1983,517,Business Analyst,Civil Engineering,6.1,Full-Time,2025-02-05,Closed
1984,570,DevOps Engineer,Data Science,7.34,Full-Time,2025-04-15,Closed
1985,72,QA Engineer,Electronics & Communication,3.66,Full-Time,2025-09-01,Closed
1986,466,Product Analyst,Commerce,13.77,Internship + PPO,2024-05-31,Open
1987,110,QA Engineer,Electronics & Communication,6.48,Full-Time,2023-09-21,Open
1988,820,Systems Engineer,Data Science,4.68,Full-Time,2024-03-04,Filled
1989,127,Product Analyst,Civil Engineering,9.75,Full-Time,2026-01-23,Open
1990,437,Data Scientist,Computer Science,5.5,Internship,2023-08-29,Open
1991,160,Full Stack Developer,Civil Engineering,6.58,Internship + PPO,2023-12-20,Closed
1992,149,Backend Developer,Business Administration,2.5,Full-Time,2023-12-31,Filled
1993,721,QA Engineer,Mechanical Engineering,5.65,Internship,2024-05-01,Closed
1994,95,ML Engineer,Business Administration,2.84,Internship + PPO,2025-09-11,Filled
1995,297,Backend Developer,Commerce,6.09,Full-Time,2024-08-21,Filled
1996,121,Associate Consultant,Mechanical Engineering,5.3,Internship,2024-03-03,Filled
1997,526,Business Analyst,Electronics & Communication,7.52,Full-Time,2025-08-08,Filled
1998,242,ML Engineer,Civil Engineering,6.26,Full-Time,2025-06-03,Filled
1999,67,ML Engineer,Business Administration,4.03,Full-Time,2025-10-14,Closed
2000,761,Business Analyst,Commerce,14.46,Internship,2025-10-10,Filled
2001,964,Cloud Engineer,Data Science,7.0,Full-Time,2025-09-22,Filled
2002,968,Software Engineer,Mechanical Engineering,9.01,Internship,2023-11-25,Filled
2003,69,Data Scientist,Electrical Engineering,13.39,Full-Time,2025-06-08,Open
2004,924,Frontend Developer,Business Administration,4.07,Full-Time,2026-03-15,Filled
2005,587,DevOps Engineer,Civil Engineering,16.6,Full-Time,2023-09-15,Closed
2006,959,QA Engineer,Information Technology,4.42,Internship,2024-07-16,Filled
2007,28,Graduate Trainee Engineer,Commerce,6.82,Full-Time,2025-02-15,Filled
2008,31,Data Scientist,Electronics & Communication,7.64,Full-Time,2024-04-25,Filled
2009,870,Backend Developer,Electrical Engineering,8.15,Full-Time,2026-02-10,Open
2010,6,ML Engineer,Data Science,4.76,Internship + PPO,2023-06-09,Closed
2011,324,Software Engineer,Information Technology,3.42,Full-Time,2023-08-04,Closed
2012,453,Graduate Trainee Engineer,Data Science,4.92,Full-Time,2024-03-31,Open
2013,307,Graduate Trainee Engineer,Civil Engineering,6.13,Full-Time,2025-09-22,Closed
2014,179,ML Engineer,Computer Science,7.0,Full-Time,2025-08-08,Filled
2015,443,Data Analyst,Civil Engineering,15.9,Internship,2025-11-05,Closed
2016,857,Product Analyst,Information Technology,15.82,Internship + PPO,2023-08-14,Open
2017,452,Software Engineer,Commerce,8.31,Internship,2023-06-14,Closed
2018,645,Data Scientist,Data Science,5.18,Internship,2024-01-04,Filled
2019,347,Graduate Trainee Engineer,Commerce,6.16,Full-Time,2025-05-29,Closed
2020,33,Frontend Developer,Electrical Engineering,3.77,Full-Time,2025-03-23,Open
2021,834,Cloud Engineer,Mechanical Engineering,5.84,Full-Time,2025-02-26,Open
2022,413,Software Engineer,Information Technology,6.2,Full-Time,2023-08-19,Closed
2023,209,Cloud Engineer,Business Administration,5.22,Internship,2026-01-27,Closed
2024,657,Graduate Trainee Engineer,Data Science,3.45,Full-Time,2024-12-02,Filled
2025,317,ML Engineer,Artificial Intelligence & ML,6.13,Full-Time,2024-02-22,Open
2026,42,Graduate Trainee Engineer,Electronics & Communication,4.18,Full-Time,2025-01-31,Closed
2027,1,Cloud Engineer,Electrical Engineering,4.05,Full-Time,2023-06-09,Closed
2028,850,Graduate Trainee Engineer,Electronics & Communication,9.14,Full-Time,2024-06-05,Closed
2029,216,ML Engineer,Business Administration,6.21,Full-Time,2025-04-27,Closed
2030,415,Cloud Engineer,Artificial Intelligence & ML,4.5,Internship,2026-04-03,Filled
2031,791,Software Engineer,Artificial Intelligence & ML,3.71,Full-Time,2024-07-09,Filled
2032,866,Business Analyst,Information Technology,6.16,Full-Time,2024-07-11,Closed
2033,402,Data Scientist,Electrical Engineering,4.78,Full-Time,2025-09-21,Closed
2034,766,Product Analyst,Information Technology,7.86,Full-Time,2025-08-27,Closed
2035,220,Systems Engineer,Artificial Intelligence & ML,7.3,Internship + PPO,2023-09-02,Filled
2036,501,ML Engineer,Business Administration,8.5,Full-Time,2023-09-30,Closed
2037,811,Associate Consultant,Information Technology,3.89,Full-Time,2025-09-05,Open
2038,914,Graduate Trainee Engineer,Artificial Intelligence & ML,6.32,Full-Time,2024-01-28,Filled
2039,858,Backend Developer,Civil Engineering,8.19,Internship + PPO,2023-12-08,Filled
2040,355,ML Engineer,Electronics & Communication,2.69,Full-Time,2023-06-02,Filled
2041,853,Software Engineer,Computer Science,7.51,Full-Time,2025-06-02,Filled
2042,632,Frontend Developer,Electronics & Communication,11.17,Full-Time,2025-09-11,Filled
2043,787,QA Engineer,Data Science,3.86,Full-Time,2024-03-29,Filled
2044,794,Backend Developer,Civil Engineering,4.16,Full-Time,2024-11-08,Closed
2045,621,Associate Consultant,Data Science,9.56,Internship,2025-02-17,Filled
2046,56,Business Analyst,Data Science,4.05,Full-Time,2025-04-24,Open
2047,315,Software Engineer,Electrical Engineering,7.59,Full-Time,2025-05-30,Filled
2048,257,Frontend Developer,Artificial Intelligence & ML,3.73,Full-Time,2024-06-29,Filled
2049,640,ML Engineer,Civil Engineering,9.77,Internship,2026-03-01,Filled
2050,215,Data Analyst,Data Science,4.91,Internship,2023-11-10,Open
2051,137,Business Analyst,Business Administration,5.14,Full-Time,2023-07-01,Open
2052,987,Systems Engineer,Commerce,11.07,Internship,2025-07-05,Open
2053,758,Backend Developer,Business Administration,9.02,Full-Time,2025-05-22,Open
2054,157,Full Stack Developer,Electrical Engineering,10.13,Full-Time,2026-03-17,Closed
2055,870,Cloud Engineer,Electrical Engineering,7.95,Internship,2026-03-07,Filled
2056,591,Software Engineer,Civil Engineering,4.46,Full-Time,2024-06-18,Filled
2057,207,ML Engineer,Electrical Engineering,8.35,Full-Time,2023-10-21,Filled
2058,454,Business Analyst,Business Administration,4.02,Internship,2025-03-23,Open
2059,242,Associate Consultant,Mechanical Engineering,20.65,Internship + PPO,2024-05-03,Open
2060,256,Associate Consultant,Information Technology,6.75,Full-Time,2023-09-10,Filled
2061,40,Cloud Engineer,Civil Engineering,7.15,Full-Time,2025-08-26,Open
2062,361,Software Engineer,Mechanical Engineering,10.41,Full-Time,2024-09-16,Open
2063,513,Product Analyst,Artificial Intelligence & ML,3.72,Full-Time,2024-03-01,Closed
2064,641,Systems Engineer,Civil Engineering,15.03,Internship + PPO,2025-12-24,Filled
2065,183,ML Engineer,Civil Engineering,4.49,Full-Time,2025-01-24,Open
2066,907,Backend Developer,Electronics & Communication,6.05,Full-Time,2024-09-08,Filled
2067,990,Full Stack Developer,Artificial Intelligence & ML,7.2,Full-Time,2025-02-23,Open
2068,168,Cloud Engineer,Artificial Intelligence & ML,4.55,Full-Time,2025-10-25,Filled
2069,404,Cloud Engineer,Computer Science,4.45,Internship,2024-12-30,Closed
2070,452,Graduate Trainee Engineer,Artificial Intelligence & ML,11.54,Full-Time,2025-01-25,Closed
2071,272,Business Analyst,Civil Engineering,6.58,Internship + PPO,2025-12-17,Open
2072,463,Systems Engineer,Civil Engineering,7.56,Internship,2025-08-14,Closed
2073,377,Business Analyst,Business Administration,4.23,Full-Time,2026-02-09,Closed
2074,970,ML Engineer,Civil Engineering,3.87,Internship,2024-08-06,Open
2075,813,Product Analyst,Computer Science,4.53,Full-Time,2023-12-28,Closed
2076,118,QA Engineer,Information Technology,5.55,Full-Time,2025-09-17,Filled
2077,911,Software Engineer,Commerce,4.1,Internship + PPO,2023-07-15,Filled
2078,913,DevOps Engineer,Civil Engineering,3.17,Internship,2025-11-22,Closed
2079,64,Business Analyst,Commerce,5.97,Full-Time,2025-01-18,Open
2080,986,Business Analyst,Commerce,6.86,Full-Time,2026-04-06,Open
2081,982,Data Analyst,Data Science,10.88,Full-Time,2024-10-20,Filled
2082,343,Business Analyst,Information Technology,9.03,Internship,2024-11-13,Filled
2083,666,DevOps Engineer,Electronics & Communication,6.72,Full-Time,2024-02-19,Closed
2084,76,Full Stack Developer,Business Administration,6.55,Internship + PPO,2025-10-15,Closed
2085,168,Product Analyst,Artificial Intelligence & ML,2.93,Full-Time,2025-05-15,Filled
2086,567,Cloud Engineer,Electronics & Communication,5.59,Full-Time,2023-09-12,Closed
2087,776,DevOps Engineer,Commerce,9.47,Internship + PPO,2025-01-03,Filled
2088,482,Software Engineer,Electrical Engineering,4.56,Full-Time,2023-10-25,Filled
2089,934,QA Engineer,Commerce,9.67,Full-Time,2025-06-14,Filled
2090,796,Full Stack Developer,Business Administration,5.44,Full-Time,2023-11-29,Filled
2091,999,Backend Developer,Civil Engineering,3.52,Internship,2024-11-16,Closed
2092,21,Cloud Engineer,Data Science,7.0,Full-Time,2025-05-19,Filled
2093,289,Data Analyst,Electronics & Communication,8.77,Full-Time,2025-05-18,Filled
2094,345,Frontend Developer,Mechanical Engineering,4.28,Full-Time,2024-08-30,Filled
2095,547,Frontend Developer,Computer Science,7.76,Full-Time,2024-11-25,Closed
2096,947,Systems Engineer,Computer Science,9.99,Internship,2026-01-13,Filled
2097,776,Associate Consultant,Computer Science,5.56,Full-Time,2026-04-18,Filled
2098,396,Graduate Trainee Engineer,Mechanical Engineering,10.17,Internship + PPO,2025-09-26,Filled
2099,364,Systems Engineer,Mechanical Engineering,4.47,Internship + PPO,2023-10-24,Filled
2100,206,Product Analyst,Civil Engineering,3.41,Full-Time,2025-04-04,Closed
2101,90,Full Stack Developer,Artificial Intelligence & ML,3.35,Full-Time,2024-10-01,Filled
2102,140,Graduate Trainee Engineer,Electrical Engineering,2.5,Internship,2024-12-03,Open
2103,221,Systems Engineer,Artificial Intelligence & ML,5.35,Full-Time,2023-07-13,Closed
2104,901,Systems Engineer,Information Technology,4.37,Full-Time,2024-08-02,Open
2105,564,DevOps Engineer,Electronics & Communication,2.6,Internship,2024-04-15,Filled
2106,607,ML Engineer,Information Technology,4.16,Full-Time,2023-10-29,Filled
2107,739,Business Analyst,Data Science,5.0,Full-Time,2023-10-25,Filled
2108,614,ML Engineer,Electronics & Communication,20.13,Full-Time,2025-02-21,Open
2109,251,ML Engineer,Business Administration,19.74,Internship + PPO,2023-12-11,Closed
2110,995,Full Stack Developer,Civil Engineering,14.97,Full-Time,2023-11-09,Open
2111,443,Associate Consultant,Artificial Intelligence & ML,9.44,Full-Time,2024-11-19,Open
2112,479,Product Analyst,Mechanical Engineering,12.96,Internship + PPO,2026-03-31,Open
2113,594,ML Engineer,Artificial Intelligence & ML,4.54,Internship + PPO,2026-01-07,Open
2114,531,QA Engineer,Computer Science,9.29,Full-Time,2023-09-15,Filled
2115,242,Graduate Trainee Engineer,Computer Science,7.98,Full-Time,2025-06-27,Open
2116,502,Software Engineer,Commerce,5.38,Full-Time,2025-11-26,Closed
2117,718,ML Engineer,Computer Science,10.08,Internship + PPO,2025-06-29,Open
2118,613,Cloud Engineer,Electronics & Communication,5.44,Full-Time,2025-09-01,Closed
2119,624,ML Engineer,Mechanical Engineering,9.08,Internship,2025-07-28,Open
2120,11,QA Engineer,Data Science,4.79,Internship + PPO,2024-06-14,Filled
2121,323,Cloud Engineer,Civil Engineering,4.77,Full-Time,2024-06-02,Closed
2122,602,Business Analyst,Data Science,4.78,Internship,2024-07-19,Open
2123,459,QA Engineer,Electronics & Communication,6.67,Full-Time,2025-04-16,Filled
2124,217,Associate Consultant,Artificial Intelligence & ML,5.91,Full-Time,2023-06-07,Filled
2125,172,Frontend Developer,Artificial Intelligence & ML,3.74,Internship + PPO,2023-09-16,Open
2126,744,QA Engineer,Business Administration,10.96,Full-Time,2023-08-22,Open
2127,831,QA Engineer,Commerce,4.52,Full-Time,2024-10-07,Filled
2128,455,QA Engineer,Artificial Intelligence & ML,2.74,Internship + PPO,2026-04-25,Closed
2129,656,Business Analyst,Mechanical Engineering,4.03,Full-Time,2025-04-04,Closed
2130,252,Graduate Trainee Engineer,Mechanical Engineering,4.35,Full-Time,2025-11-07,Closed
2131,367,Product Analyst,Information Technology,7.67,Full-Time,2025-08-05,Open
2132,351,Frontend Developer,Electrical Engineering,2.86,Full-Time,2026-04-29,Closed
2133,443,Frontend Developer,Information Technology,9.46,Full-Time,2024-12-19,Filled
2134,515,DevOps Engineer,Electrical Engineering,7.29,Internship + PPO,2024-09-02,Filled
2135,616,Systems Engineer,Commerce,3.88,Internship,2025-12-13,Filled
2136,771,DevOps Engineer,Electronics & Communication,13.06,Internship,2024-04-10,Filled
2137,461,Associate Consultant,Electronics & Communication,6.18,Full-Time,2025-08-27,Closed
2138,385,Data Analyst,Data Science,3.64,Internship,2023-07-07,Open
2139,834,Data Analyst,Electrical Engineering,5.14,Full-Time,2025-05-21,Open
2140,618,Business Analyst,Artificial Intelligence & ML,5.81,Internship + PPO,2025-03-04,Closed
2141,655,QA Engineer,Business Administration,5.97,Internship + PPO,2025-01-02,Filled
2142,335,Data Analyst,Electrical Engineering,5.26,Internship,2026-03-08,Closed
2143,140,Systems Engineer,Mechanical Engineering,3.55,Internship,2025-04-09,Open
